sum_Gross_Profit_ok,sum_Sales_Total_ok
806.66,2008.25
806.79,1882.12
806.82,1490
806.96,1806.65
807.1,1843.04
807.23,6951.04
807.34,2378.82
807.52,1901.35
807.73,2104.81
807.83,1595.19
807.84,2213.13
808.03,2564.45
808.16,1736.28
808.22,5454.51
808.29,9656.7
808.51,3515.83
808.54,1300.17
808.66,1577.19
808.69,2687.52
808.79,1921.63
808.86,3350.91
809.1,1375.83
809.19,2282.6
809.54,1410.29
809.63,3164.81
809.67,2983.82
809.7,4156
810.02,7205.7
810.05,2300.5
810.07,2002.94
810.16,1751.08
810.23,1817.9
810.25,3434.67
810.46,8676.92
810.5,2355.77
810.55,1530.09
810.74,1365.3
811.1,4460.11
811.15,2246.26
811.23,2181.89
811.27,1411.58
811.31,2392.27
811.44,3192.06
812.08,2129.58
812.09,1370.46
812.15,2926.75
812.43,2527.91
812.59,3332.06
812.77,2478.27
812.78,2857.58
812.94,5427.06
813.11,1778.38
813.18,3017.77
813.36,2132.37
813.37,1449.45
813.74,1948.5
813.78,2476.46
814.13,1511.55
814.23,2299.76
814.35,6885.35
814.49,2448.25
814.9,1907.77
815.25,5962.05
815.35,1391.21
815.52,2414.41
815.56,2456.9
815.57,2423.71
815.77,1771.89
815.79,5403.75
815.81,2781.07
815.9,1564.6
815.9,3399.98
816.2,1366.98
817,2132.38
817.06,1600.51
817.15,1714.02
817.32,1518.06
817.47,2356.23
817.51,9571.44
817.52,2072.14
817.58,4749.64
817.63,2700.41
817.64,8306.2
817.66,1678.56
817.67,3634.55
817.87,2538.68
817.87,2755.7
817.89,2195.76
817.9,1329.33
817.93,1605.02
818.13,1983.85
818.68,1909.32
818.76,1581.7
818.85,2047.42
818.86,1283.7
818.92,2904.66
818.93,1299.18
818.99,2840.54
819.06,2235.56
819.23,2524.35
819.28,2239.55
819.32,2146.3
819.56,2336.11
819.61,3877.88
819.62,2615.66
819.62,4192.87
819.83,1658.78
820.14,1644.8
820.14,10318.7
820.16,5103.68
820.23,2391.78
820.25,2931.03
820.26,2046.16
820.27,1664.75
820.29,1446.44
820.93,2361.69
821.03,1782.28
821.07,6907.53
821.23,2388.82
821.34,2053.08
821.48,2681.66
821.55,2764.1
821.67,2014.94
821.71,1555.17
821.86,2821.64
822.05,1699.32
822.2,2589.96
822.27,2441.33
822.66,1600.3
822.92,4250.83
823.13,2164.51
823.18,2591.68
823.4,2137.19
823.42,2639.39
823.63,1573.89
823.66,2090.3
823.81,1801.64
823.87,3065.08
823.94,6483.26
824.01,2530.56
824.09,1326.09
824.24,2683.34
824.29,2197.18
824.38,1665.87
824.49,2326.19
824.57,1602.21
824.7,1909.26
824.98,3797.04
825.16,2432.14
825.29,2009.16
825.3,1610.29
825.34,1971.7
825.47,2263.77
825.53,1575.05
826,1645.76
826.23,2467.8
826.47,2184.67
826.52,1533.46
826.52,1852.11
826.57,1357.69
826.62,3411.87
826.62,8188
826.66,2737.79
826.68,2190.02
826.69,1866.01
826.69,2512.81
826.75,2945.09
827.15,2459.08
827.42,3752.94
827.53,2947.48
827.83,6170.02
828.08,2320.23
828.36,1577.06
828.59,2595.07
828.63,2813.73
828.65,6922.8
828.68,1926.51
828.82,9449.6
828.87,2030.63
829.09,2082.59
829.64,2084.97
829.72,2335.85
829.73,2327.02
829.77,2373.53
829.78,2685.93
829.85,2274.12
829.99,1477.39
830,2205.84
830.2,4308.17
830.23,4547.26
830.25,2290.29
830.32,4116.11
830.37,1455.45
830.72,5641.48
831.08,5342.89
831.44,5232.77
831.67,2087.61
831.78,1353.57
831.85,2405
831.98,2586.06
832.17,3436.78
832.7,2350.04
833.14,1793.24
833.17,6499.45
833.18,3089.06
833.24,7644.38
833.44,2452.4
833.57,1905.79
833.59,2934.7
833.67,2245.18
833.73,2446.19
833.88,2480.25
833.88,3202.25
834.38,2226.88
834.82,2732.72
835.17,2174.19
835.26,1992.38
835.34,2133.27
835.35,2978.28
835.56,1785.74
835.71,1375.55
835.77,1532.97
835.8,2407.35
835.89,2627.72
835.97,1801.66
836.16,2114.4
836.2,2091.92
836.35,2646
836.44,2511.18
836.49,8197.87
836.5,1981.98
836.7,1693.54
836.78,3597.04
837.02,12741.81
837.06,2079.85
837.26,2017.5
837.52,2950.96
837.53,2092.15
837.54,2458.16
837.62,1940.93
837.79,2553.27
837.87,4278.53
837.89,1959.45
837.97,1618.09
838.02,3142.74
838.02,3263.07
838.06,1507.16
838.2,3073.06
838.46,2018.7
838.63,2584.43
838.67,6255.69
839.04,2483.73
839.42,1590.09
839.45,2328.98
839.53,1520.26
839.53,2599.43
839.67,2383.09
839.76,2808.08
839.8,3023.43
840.02,2134.33
840.07,1496.55
840.09,2084.67
840.26,1396.84
840.3,2337.89
840.34,11731.88
840.36,1967.83
840.51,2136.24
840.6,2257.91
840.62,3226.2
840.85,1552.04
840.86,2126.92
840.9,4953.08
841.18,1933.38
841.41,1646.47
841.42,3580.79
841.47,2385.12
841.58,2595.66
841.7,3495.1
841.79,2367.07
841.87,2288.68
841.88,3210.23
842.14,10368.47
842.35,2329.78
842.54,2419.43
842.78,2813.56
842.87,1386.33
843.06,2045.69
843.25,1680.71
843.36,1500.72
843.37,2219.93
843.51,10931.04
844.06,9339.84
844.15,7021.7
844.32,2502.3
844.48,3113.16
844.73,17448.75
844.9,4897.65
845.13,1852.01
845.26,10133.37
845.4,1694.39
845.4,1694.39
845.74,2203.94
845.86,2389.3
845.88,1713.41
845.9,2521.43
845.96,2943.29
846.03,1678.34
846.44,2961.4
846.53,1643.33
846.87,1882.96
846.87,7956.71
846.91,1388.97
846.92,1628.55
846.93,1534.41
847.05,2838.94
847.06,2360.72
847.08,1919.76
847.53,3465.91
847.65,3833.48
847.73,1923.06
847.91,1902.18
847.99,1834.63
848.11,3458.39
848.69,11194.87
849.01,1595.95
849.02,2176
849.13,8865.23
849.15,8340.61
849.26,2219.24
849.33,2025.46
849.54,2238.54
849.67,1799.87
849.69,1947.52
849.76,2221.22
849.76,6569.99
849.81,2188.57
849.86,3429.6
850.06,1494.33
850.29,3901.12
850.38,2918.51
850.48,2538.95
850.53,1493.77
850.7,1891.8
850.87,1808.55
850.95,1579.27
851.67,1605.99
851.71,2248.31
851.77,2078.55
851.82,2058.46
851.86,2882.72
852.09,3553.62
852.13,2326.14
852.28,2232.06
852.36,5420.01
852.45,4274.67
852.47,2429.36
852.49,1845.43
852.57,7846.38
852.68,5839.42
852.71,1680.31
853.09,2300.09
853.38,2327.57
853.88,2142.79
853.92,1666
854.16,2899.57
854.2,3063.9
854.42,2784.08
854.43,2376.05
854.48,2410.34
854.68,1522.38
854.74,4783.91
854.93,10715.45
855.01,8415.26
855.23,1482.91
855.26,7795.82
855.42,1467.55
855.54,5256.87
855.59,1815.91
855.62,1442.25
855.63,1796.63
855.7,6271.77
855.8,2291.09
855.84,2653.85
855.87,2254.5
856.24,1729.82
856.25,1677.99
856.3,1481.83
856.3,3656.06
856.35,2079.44
856.42,1896.28
856.46,10778.22
856.51,1831.37
856.53,1399.19
856.7,3127.83
856.73,2915.86
856.96,7189.76
857.18,2908.64
857.22,2477
857.38,1465.29
857.41,2116.62
857.68,1333.21
857.77,1601.32
857.95,1800.54
858.02,2125.88
858.04,1950.24
858.14,1828.43
858.43,3016.55
858.46,1490.55
858.48,2102.77
858.51,2342.74
858.61,2162.22
858.61,2631.61
858.61,5870.69
858.79,2456.68
859.16,2461.23
859.17,8342.18
859.39,2134.63
859.41,2369.7
859.41,3651.95
859.98,5540.33
860.38,1995.14
860.9,1377.19
861.02,2744.95
861.06,2298.43
861.09,7038.64
861.1,2717.25
861.15,14881.84
861.18,2649.72
861.37,5493.49
861.54,2022.07
861.54,6508.91
861.79,1623.12
861.89,1969.14
861.96,2854.48
861.97,1405.48
862.35,1770.56
862.41,1527.84
862.53,4407.69
862.85,2346.13
862.98,2393.27
863.07,9157.89
863.08,1455.74
863.09,11465.03
863.14,3208.56
863.28,2995.91
863.97,1887.45
863.98,2135.54
864.01,2503.98
864.17,2631.93
864.22,3337.44
864.39,7200.33
864.55,1837.71
864.56,1508.49
864.75,6572.44
864.76,1930.76
864.78,2950.12
864.83,2430.34
864.98,2499.85
865.17,2398.92
865.21,1667.03
865.43,1666.41
865.47,2703.04
865.84,11314.25
865.93,2360.44
866,2152.22
866.07,1664.74
866.11,2734.26
866.32,1502.66
866.32,4733.7
866.35,1406.19
866.56,2290
866.56,2688.57
866.58,2896.14
867.21,17372.06
867.34,2714.76
867.53,2462.89
867.69,2412.96
868.15,2312.42
868.22,2146.46
868.48,4776.39
868.5,1579.07
868.58,2820.73
868.77,1599.28
868.79,3698.61
868.98,7695.78
869.3,2306.67
869.33,2431.26
869.51,1662.57
869.96,6142.76
869.97,2262.39
870,2045.69
870.12,4463.37
870.35,5484.47
870.42,2017.12
871.18,2877.32
871.21,2631.84
871.31,1757.82
871.32,2597.62
871.34,1651.46
871.45,11011.75
872.33,2475.83
872.75,1581.23
872.91,1568.41
873.15,1860.5
873.19,2632.63
873.2,2289.49
873.38,10956.76
873.41,2248.36
873.52,2063.53
873.57,2642.13
873.86,2409.89
873.95,2390.8
873.96,2564.85
874.06,5927.77
874.1,10313.86
874.13,10123.02
874.19,2776.14
874.3,1508.01
874.37,1857.68
874.46,2465.89
874.54,2092.48
874.94,2120.97
875.02,2056.66
875.3,2039.29
875.32,2699.43
875.36,6375.28
875.38,3822.28
875.48,8256.5
875.7,2405.96
875.76,2366.85
876.15,1597.02
876.37,2091.75
876.71,5452.9
876.74,7339.34
876.84,1917.75
876.85,2103.63
876.9,7017.42
876.91,3114.33
877.03,1572.14
877.16,7768.58
877.19,1713.83
877.23,5680.11
877.34,2969.55
877.41,1757.99
877.55,2566.52
877.67,1607.84
877.73,3421.94
877.99,5824.65
878.01,2544.49
878.04,2830.82
878.07,4059.6
878.14,2941.83
878.14,13123.07
878.47,2545.15
878.58,3013.73
878.81,2930.55
878.87,11146.82
878.95,8379.93
879.2,2850.31
879.83,2858.88
880.36,2721.51
880.48,6532.48
880.56,3516.43
881.17,2285.17
881.2,3085.79
881.5,2932.1
881.66,1662.33
881.82,2447.33
882.05,2828.94
882.09,1606.58
882.89,2666.61
882.9,3090.28
882.98,2407.32
882.99,1425.65
882.99,2088.5
883.1,2557.14
883.18,3742.84
883.76,2139.16
883.92,1489.9
883.93,7130.88
884.08,2683.93
884.19,2373.58
884.31,1857.47
884.34,2190.23
884.34,8492.92
884.47,2507.48
884.48,2768.2
884.9,1888.63
884.97,2849.86
885.21,1612.93
885.63,2503.86
885.67,2514.43
886.12,2626.35
886.33,3615.87
887.1,2497.89
887.26,2029.8
887.3,3872.87
887.41,2038.67
887.65,2378.1
887.99,2139.41
888.12,2393.57
888.12,3023.52
888.2,2345.27
888.26,2310.97
889.06,3699.22
889.18,2256.63
889.38,3903.62
889.59,12250.99
889.64,2180.43
889.66,3436.48
889.82,10836.65
889.92,2116.7
889.98,2788.74
890,8058.68
890.22,1585.33
890.26,8871.78
890.27,2681.02
890.32,1585.86
890.55,3180.19
890.6,2267.16
890.78,2519.01
890.8,1734.4
891.04,3550.6
891.64,2667.92
891.67,2411.64
891.75,1642.87
891.75,4796.64
891.77,2813.86
891.83,2993.81
891.85,5341.29
891.86,3844.34
891.91,2555.83
891.98,2520.74
892.43,2184.67
892.59,1457.37
892.61,1631.98
893.14,2459.16
893.19,3334.12
893.7,2122.27
893.76,2147.22
894.15,6868.19
894.22,1605.21
894.24,3194.05
894.88,2420.2
894.92,2528.68
894.94,7878.61
895.09,1992.89
895.24,1935.25
895.38,1482.01
895.43,3146.73
895.49,1776.07
895.6,2017.13
895.63,2522.48
895.78,2408.8
895.92,2868.1
895.99,2161.79
896.16,2799.21
896.33,2973.46
896.34,2552.65
896.48,3495.91
896.68,1635.13
896.7,2088.23
896.73,2516.19
896.79,1899.83
896.83,2156.43
896.94,3201.66
896.99,2697.53
897.11,3043.17
897.61,2559.46
897.97,3298.88
898.19,2522.21
898.26,2506.04
898.6,2416.09
898.67,1699.52
898.74,5235.27
898.93,2190.63
899.24,2843.78
899.33,2931.69
899.46,3242.33
899.5,2117.19
899.62,2779.9
900.1,1936.04
900.2,1991.49
900.42,2712.98
900.48,2086.13
900.74,1749.07
900.95,2277.76
901.02,1527.57
901.18,2343.18
901.26,2624.83
901.37,5545.57
901.57,2646.68
901.77,2165.71
901.92,3854.4
901.99,3410.63
902.11,3725.53
902.49,1628.94
902.68,3484.53
902.77,2892.05
902.91,1916.62
903.05,3200.27
903.35,1904.42
903.46,2350.46
903.67,3776.28
903.8,2499.99
903.92,3122.86
904.14,1575.56
904.2,2864.75
904.21,3640.1
904.24,2401.59
904.38,2195.21
904.64,7121.74
904.65,1702.95
904.66,1561.14
904.92,2221.25
905.08,3868.41
905.09,2019.19
905.3,2579.34
905.89,5934.39
906.05,1683.69
906.08,2456.92
906.34,1770.54
906.36,2277.76
906.42,2141.25
906.48,2251.39
906.52,1523.48
906.55,2797.82
906.61,2555.83
906.64,2764.85
906.89,2538.01
907.15,2925.68
907.22,1898.68
907.41,3026.19
907.74,2197.15
907.86,1790.19
908.33,3271.54
908.4,1753.67
908.65,1430.19
908.7,3778.08
909.06,2392.85
909.13,2582.03
909.46,1899.18
909.46,7341.45
909.64,2477.99
909.81,2935.15
910.07,2232.78
910.33,2015.18
910.45,1655.9
910.51,2346
910.7,2725.92
910.91,3148.33
910.93,6933.13
910.94,2466.12
911.19,2856.62
911.19,2856.62
911.3,1555.23
911.32,8088.5
911.4,3274.43
911.54,6228.68
911.62,2796.67
911.91,1701.53
912.21,2140.78
912.27,2572.54
912.36,2302.48
912.94,5750.94
913.28,1605.25
913.29,2972.63
913.5,2509.8
913.56,2582.18
913.57,1889.96
913.73,2096.08
913.73,2738.78
913.81,3336.35
913.96,2030.87
914.06,4631.09
914.42,3098.57
914.52,2090.14
914.59,1650.24
914.67,2494.6
914.83,1555.16
914.87,2260.7
914.93,6900.13
915.12,2159.7
915.47,2220.77
915.59,2140.05
915.6,1863.29
915.72,1889.19
916.14,5301.2
916.28,3663.99
916.29,1499.99
916.34,2555.9
916.61,1894.44
916.68,2195.88
916.8,6928.79
916.88,1857.88
916.89,3494.04
917.01,1497.98
917.05,1977.47
917.14,1853.68
917.32,2747.45
917.73,2948.17
918.02,1718.87
918.17,1825.29
918.26,2540.04
919.11,1566.51
919.53,5151.14
919.62,3273.33
920.23,2941.78
920.26,1803.68
920.43,2872.58
920.63,5320.57
920.72,2306.35
920.77,2632.92
920.83,6341.5
920.87,2325.42
920.89,1633.81
921,1792
921.03,2119.71
921.16,2608.79
921.27,2963.16
921.67,4460.11
921.85,5586.8
921.94,2582.21
922.05,3491.24
922.1,2200.77
922.19,2082.72
922.35,2822.26
922.39,3280.97
922.82,1666.37
922.98,2440.97
923.12,8153.45
923.41,2638.77
924.02,1749.42
924.1,1909.74
924.29,2648.81
924.38,2588.79
924.39,4160.33
924.41,1631.45
924.6,3524.03
924.98,4976.6
925.11,6130.9
925.31,2503.44
925.66,2127.63
925.73,2796.48
925.77,2783.98
926.22,2756.56
926.77,2588.34
926.83,1713.8
927.06,2409.71
927.31,1540.77
927.68,2494.92
927.7,1965.77
927.74,2571.71
928.22,3783.75
928.27,2774.01
928.64,2900.82
929.03,1846.7
929.11,4184.4
929.13,7180.83
929.48,2459.77
930.02,6285.2
930.57,2331.42
931.05,4983.72
931.09,1850.12
931.14,2366.63
931.66,1568
931.81,1814.89
931.97,2468.65
932.07,2289.32
932.2,1568.54
932.2,3591.63
932.26,2424.74
932.36,1943.88
932.45,2523.44
932.62,3023.64
932.85,3630.75
932.89,2083.93
933.06,3446.01
933.12,5015.5
933.31,2678.42
933.54,2422.16
934,4479.16
934.22,1863.02
934.4,3172.36
934.7,10828.02
934.77,3008.34
934.87,2521.16
935.01,8842.1
935.07,2680.87
935.22,2767.2
935.42,2373.52
935.64,2906.75
935.65,2533.6
935.68,3543.81
935.68,7114.92
935.8,3401.07
936.16,3068.16
936.37,3079.3
937.06,3880.23
937.19,1477.03
937.67,1914.06
938.28,2273.74
938.34,2927.62
938.41,2682.76
938.5,2863
938.68,2430.64
938.74,2445.77
938.96,2391.19
939.05,2426.06
939.26,1932.91
939.5,3144.83
939.8,1880.8
939.99,3732.53
940.26,2827
940.29,4439.47
940.35,2323.36
940.52,3063.22
940.57,2475.78
940.8,2517.9
940.97,1570.45
941.27,2361.18
941.33,4187.43
941.33,5318.29
941.52,1730.03
941.69,1642.05
941.76,1750.48
941.99,7486.31
942.25,2185.44
942.48,1612.18
942.63,1865.48
943,2150.35
943.03,2005.29
943.17,2631.34
943.19,2338.28
943.19,2672.52
943.21,2186
943.33,2269.04
943.54,7111.82
943.57,2128.9
943.83,2403.87
944.21,3259.25
944.38,1802.33
944.58,2834.96
944.58,6271.12
944.6,2387.42
944.62,2704.51
944.8,1717.36
944.82,2518.61
944.88,2114.72
945.07,1854.94
945.34,2495.37
945.47,2701.69
945.48,1711.79
945.78,12388.13
945.8,2748.62
945.91,2800.68
946.21,2246.03
946.41,1887.08
946.43,2948.33
946.71,3217.84
946.74,4442.72
946.78,3198.06
946.84,2463.39
947.03,2555.26
947.33,2515.32
947.36,4040.84
947.44,2711.37
947.8,6441.54
947.96,1951.41
948.02,3755.43
948.15,2670.66
948.42,7759.56
948.43,2854.3
948.76,1587.33
948.97,3028.59
949.09,1783.99
949.1,2303.89
949.1,2303.89
949.21,2839.03
949.28,1739.62
949.61,2968.66
949.7,3264.25
949.77,2767.72
950,2374.93
950.09,2440.41
950.25,2563.77
950.34,1900.54
950.44,2261.2
950.5,3344.11
950.52,1638
950.64,2837.19
951.13,3079.5
951.25,2778.16
951.27,2584.84
951.42,2725.16
951.61,4816.91
951.62,2018.68
951.79,3360.01
952.22,2357.51
952.26,5261.73
952.27,1690.83
952.29,2635.76
952.69,4102.54
952.7,3545.31
953.17,1895.72
953.2,2542.5
953.32,3039.96
953.4,1712.48
953.66,2145.91
953.85,1905.29
953.85,5119.9
954.19,2707.59
954.51,1814.54
954.51,2577.31
954.76,2749.15
954.8,1837.88
954.92,2559.73
954.94,6147.24
955.06,2241.05
955.07,2148.37
955.56,6902.17
955.79,2944.52
955.9,2325.17
955.93,1824.79
956.13,2291.78
956.18,2351.52
956.27,3190.39
956.34,1857.4
956.59,2423.15
956.63,2249.05
956.66,1676.44
956.77,3608.83
956.9,3767.09
957.4,1717.29
957.72,3080.62
957.79,1608.98
957.93,1693.85
958.37,1567.76
958.67,2716.34
958.85,2548.44
958.94,2354.28
958.99,2901.3
959.06,1982.99
959.22,2351.72
959.57,1570.96
959.8,2004.4
960.03,2460.15
960.13,2732.08
960.34,2649.31
960.35,3153.4
960.51,2869.44
960.67,2396.07
960.74,5070.62
961.18,1951.67
961.26,2849.93
961.43,5243.8
961.53,2646.33
961.91,3483.81
961.94,2968.08
962.27,2137.96
962.3,2109
962.32,3487.17
962.41,4322.81
962.78,2330.11
962.78,2330.11
963.21,3717.62
963.65,3236.8
964.23,2042.77
964.28,3223.48
964.7,2765.66
964.72,2320.47
964.81,2654.16
964.82,3391.37
964.99,2829.95
965.04,2495.32
965.17,4829.58
965.33,10532.94
965.41,2329.79
965.6,3119.49
965.75,2704.69
965.93,2062.89
965.93,4423.35
966.02,1943.96
966.07,2379.18
966.13,3010.15
966.4,2176.11
966.51,2611.45
966.68,2352.23
967.09,2512.82
967.36,2175.27
967.36,3044.49
967.4,5149.06
967.62,2414.43
967.72,3737.49
968.1,2295.01
968.21,2349.72
968.25,1765.05
968.31,2215.49
968.45,2945.79
968.49,2128.62
969.01,3099.22
969.02,3225.87
969.14,3077.26
969.21,8847.47
969.25,2971.15
969.62,4154.7
969.68,2602.04
969.91,2585.19
970.02,10649.02
970.04,3285.71
970.34,2443.75
970.52,2312.5
970.71,6449.44
970.73,1805.68
970.91,2062.2
970.98,2482.66
971.24,2445.43
971.24,3049.59
971.57,2489.56
971.61,2423.85
972.08,3320.59
972.25,4477.42
972.35,13244.04
972.4,2600.63
972.44,3002.46
972.45,7175.78
972.45,7175.78
972.77,2818.51
972.97,8616.26
973.01,2515.09
973.04,10588.15
973.13,1972.14
973.57,3094.89
973.7,3675.01
973.98,2492.99
974.13,8675.09
974.32,1599.4
974.34,2746.57
974.83,1802.74
974.94,2413.24
974.96,6255.81
975.05,2377.82
975.07,4545.35
975.32,1811.25
975.55,1662.77
975.64,2633
975.71,2732.13
975.92,2434.4
976.18,2583.61
976.56,3197.98
976.59,1810.5
976.89,2879.94
977.1,2611.47
977.12,1903.02
977.25,2813.34
977.45,1603.31
977.63,1722.14
978.06,2240.29
978.07,3162.71
978.11,3057.73
978.18,3878.49
978.22,2927.6
978.28,3407.48
978.56,2727.31
978.77,2639.34
979.45,2844.85
979.64,2791.6
980.01,3685.1
980.49,2865.31
980.53,2650.56
980.66,2682.8
980.75,2052.59
981.02,2391.95
981.11,2822.26
981.13,2409.81
981.15,1817.79
981.28,2451.41
981.42,1964.39
981.5,4350.18
981.72,2403.49
981.76,2921.39
981.8,2571.39
981.92,2842.28
982.05,1758.93
982.55,2006.12
982.55,2569.44
982.85,20016.72
983.21,2143.34
983.31,1705
983.34,1879.67
983.41,3467.57
983.45,1850.25
983.85,2218.32
984.25,2780.41
984.36,1692.84
984.48,2790.76
984.56,1702.08
985.2,1927.22
985.28,1722.72
985.28,1830.66
985.54,3283.74
985.56,1681.28
985.86,2874.52
985.88,2574.59
986.08,2974.81
986.61,10298.53
987.14,2755.64
987.43,2691.6
987.55,2209.01
987.57,2744.23
988.2,5489.5
988.48,2281.61
988.54,2642.37
988.81,2883.76
988.83,2835.34
988.94,2282.65
989,1733.51
989.66,2767.35
990.16,6197.01
990.59,2622.95
990.75,1629.68
990.84,2957.97
991.16,3171.1
991.54,6197.33
991.65,1742.09
991.76,1823.89
991.91,1751.68
991.91,3099.55
992.04,2746.12
992.05,3074.35
992.4,3055.61
992.79,5901.1
992.91,2343.54
992.99,1635.32
993.04,2603.83
993.09,1975.53
993.32,5340.5
993.44,1969.26
993.56,6851.81
993.78,1744.22
993.92,3198.53
993.93,2640.67
994.29,2456.59
994.39,1930.93
994.4,2194.63
994.68,1620.54
994.7,2554.44
994.72,2835.55
994.73,1825.42
994.85,9371.35
994.88,2560.59
995.25,4324.29
995.6,2982.77
995.95,2339.52
996.34,5418.68
996.67,6906.63
997,2054.49
997.2,2298.33
997.25,2398.02
997.65,6426.86
998.02,2666.18
998.05,3017.15
998.45,2958.25
998.48,6700.83
998.48,20467.86
999.15,6597.17
999.28,4797.67
999.41,2772.41
999.67,2348.39
1000.4,2843.95
1000.67,2906.31
1000.74,8287.08
1000.95,2602.17
1000.96,2118.34
1001.21,3036.61
1001.65,3424.19
1001.95,4224
1002.04,1853.93
1002.16,3379.77
1002.21,1916.8
1002.89,1744.8
1003.56,2856.87
1003.69,3277.96
1003.72,3095.57
1003.85,2728.37
1003.87,2473.48
1003.89,1710.65
1004.05,2776.28
1004.15,5756.11
1004.39,2550.12
1004.59,6152.8
1004.73,1751.79
1004.95,2510.15
1004.98,3036.47
1004.98,7777.7
1005.06,2400.15
1005.12,3047.01
1005.29,2654.07
1005.39,2846.54
1005.43,1548.52
1005.57,2479.75
1005.64,2200.86
1005.77,3571.84
1005.89,2875.25
1006.24,2466.05
1006.4,2612.61
1006.42,2208.75
1006.66,3156.6
1006.7,4355.48
1006.71,1807.12
1006.93,2246.26
1007.09,1840.66
1007.27,2692.52
1007.56,2542.59
1007.93,3258.1
1008.18,2799.7
1008.25,2651.02
1008.4,6733.52
1008.42,2960.77
1008.53,2110.08
1008.87,1859.31
1009.07,3106.29
1009.1,2896.13
1009.18,9398.85
1009.25,3645.12
1009.49,4966.35
1009.96,1775.25
1010.01,1648.94
1010.02,4351.41
1010.31,2148.83
1010.34,3081.4
1010.39,2421.02
1010.89,18117.3
1010.99,4370.27
1011.45,2706.86
1011.67,2689.45
1012.03,11141.22
1012.11,2473.63
1012.26,1955.58
1012.44,10624.02
1012.47,1895.55
1012.47,11286.3
1012.58,2837.5
1012.89,3053.39
1012.97,2646.73
1013.13,1863.72
1013.4,2093.86
1013.63,3047.05
1013.77,2299.03
1013.78,4433.72
1013.9,5946.59
1013.9,6036.07
1014,1761.06
1014.21,2653.26
1014.57,2151.37
1014.8,1773.4
1014.91,2433.19
1015.09,2646.71
1015.12,3251.95
1015.19,2348.66
1015.19,2371.3
1015.86,2499.14
1015.89,9006.79
1015.9,2906.83
1015.9,5971.94
1015.95,2411.43
1016.04,2554.2
1016.11,6208.41
1016.21,2577.57
1016.4,2635.86
1016.68,4184.01
1016.69,3130.13
1017.1,7511.63
1017.14,1998.18
1017.32,2155.84
1017.41,3607.73
1017.48,3983.77
1017.79,2458.69
1017.84,3028.13
1018.09,3615.98
1018.13,1804.84
1018.21,2918.99
1018.32,1791.14
1018.33,4444.22
1018.35,1893.34
1018.42,3163.13
1018.95,1867.06
1019.09,1982.14
1019.3,10003.76
1019.5,1773.68
1019.59,3875.12
1019.82,2639.6
1020.2,2158.72
1020.24,2030.44
1020.39,2984.94
1020.43,2462.39
1020.45,1989.42
1020.48,3270.89
1020.89,3064.27
1020.95,2449.48
1021.05,3095.57
1021.14,2495.33
1021.71,10493.92
1022.36,3089.69
1022.48,2436.49
1022.49,2792.15
1022.76,1596.87
1022.97,1832.22
1023.41,3130.25
1023.42,3188.83
1023.8,2917.32
1024.04,4335.34
1024.07,2841.17
1024.07,4021.73
1024.17,3026.37
1024.44,2653.85
1025.28,3555.46
1025.31,2284.91
1025.42,2401.98
1025.42,2755.92
1025.43,2726.02
1025.43,2863
1025.47,3092.17
1025.79,3084.37
1026.12,3003.96
1026.13,6878.55
1026.22,2832.58
1026.31,2454.84
1027.06,3311.01
1027.08,2510.36
1027.18,2592.87
1027.44,2470.12
1027.47,4591.18
1027.65,3335.27
1027.74,3154.63
1027.78,1993.94
1027.84,3000.57
1028.38,1954.28
1028.47,2596.46
1028.76,2374.63
1028.93,14244.59
1029.43,3324.85
1029.44,3336.08
1029.44,6754.56
1029.45,2559.08
1029.46,6802.37
1029.65,4358.69
1029.66,2366.18
1030.5,3393.53
1030.5,3462.65
1030.53,3130.08
1030.66,2839.88
1030.67,2393.44
1030.89,1682.82
1031.07,2688.43
1031.16,1691.06
1031.35,2456.9
1031.52,2563.08
1032.32,9360.76
1032.83,2721.41
1032.85,1733.9
1032.93,2677.87
1033.05,3907.57
1033.09,2078.81
1033.11,3144.71
1033.34,2546.33
1033.77,1999.76
1033.89,3207.55
1034.2,2891.49
1034.21,1934.67
1034.21,6682.13
1034.24,2586.02
1034.25,1917.67
1034.62,1735.01
1034.76,2255.96
1035.02,6173.86
1035.21,7337.82
1035.23,3758.77
1035.46,1844.97
1035.47,2096.7
1036.15,2613.25
1036.16,3986.86
1036.22,3002.9
1036.28,2035.82
1036.31,10261.25
1036.37,2168.39
1036.45,1665.93
1036.57,2783.85
1036.82,7150.57
1037.6,5930.34
1037.67,2343.42
1037.83,2048.3
1038.03,2781.25
1038.07,2602.4
1038.74,2411.84
1038.89,3383.99
1038.97,8986.85
1039.01,2618.94
1039.05,2114.26
1039.14,2411.43
1039.23,1939.27
1039.45,1876.09
1039.81,2804.84
1039.87,1905.65
1039.91,3070.35
1040.18,6338.76
1040.18,14885.16
1040.46,10453.66
1040.53,3019.58
1040.56,2170.13
1040.98,2810.5
1041.1,1919.73
1041.27,3122.34
1041.41,4897.78
1041.48,2606.99
1041.54,2533.17
1042.3,3205.51
1042.41,2975.76
1042.57,1839.37
1042.72,2942.37
1042.76,1994.2
1042.9,4846.68
1043.02,2453.85
1043.46,4588.62
1043.55,3853.71
1043.59,3140.81
1043.73,3321.22
1043.73,3321.22
1043.74,2912.35
1043.9,3796.92
1044.41,2900.59
