none_Prod_TypeB_nk,sum_Gross_Profit_ok,sum_Sales_Total_ok
TECHNOLOGY,132.24,624.78
TECHNOLOGY,132.26,257.03
TECHNOLOGY,132.31,505.55
TECHNOLOGY,132.44,1015.26
TECHNOLOGY,132.47,389.77
TECHNOLOGY,132.5,585.9
TECHNOLOGY,132.66,377.56
TECHNOLOGY,132.67,1094.41
TECHNOLOGY,132.72,423.85
TECHNOLOGY,132.73,2091.6
TECHNOLOGY,132.82,779.05
TECHNOLOGY,132.91,963.5
TECHNOLOGY,133.12,266.94
TECHNOLOGY,133.17,370.99
TECHNOLOGY,133.25,600.86
TECHNOLOGY,133.43,1184.53
TECHNOLOGY,133.46,280.47
TECHNOLOGY,133.46,849.58
TECHNOLOGY,133.5,952.12
TECHNOLOGY,133.51,286.89
TECHNOLOGY,133.74,643.57
TECHNOLOGY,133.79,284.68
TECHNOLOGY,133.81,796.21
TECHNOLOGY,133.87,327.84
TECHNOLOGY,133.88,972.35
TECHNOLOGY,133.97,1102.12
TECHNOLOGY,134.16,330.3
TECHNOLOGY,134.25,926.79
TECHNOLOGY,134.3,3139.44
TECHNOLOGY,134.42,317.31
TECHNOLOGY,134.53,944.12
TECHNOLOGY,134.58,762.66
TECHNOLOGY,134.62,835.07
TECHNOLOGY,134.72,708.58
TECHNOLOGY,134.84,298.86
TECHNOLOGY,134.94,297.34
TECHNOLOGY,135,955.29
TECHNOLOGY,135.31,700.58
TECHNOLOGY,135.38,366.96
TECHNOLOGY,135.39,483.59
TECHNOLOGY,135.4,373.43
TECHNOLOGY,135.47,499.1
TECHNOLOGY,135.53,269.2
TECHNOLOGY,135.73,882.49
TECHNOLOGY,135.75,2445.25
TECHNOLOGY,136.01,423.95
TECHNOLOGY,136.21,555.39
TECHNOLOGY,136.3,389.59
TECHNOLOGY,136.34,464.06
TECHNOLOGY,136.42,1119.85
TECHNOLOGY,136.53,560.2
TECHNOLOGY,136.59,700.05
TECHNOLOGY,136.59,1151.01
TECHNOLOGY,136.61,344.07
TECHNOLOGY,136.8,2298.09
TECHNOLOGY,136.89,923
TECHNOLOGY,136.98,386.08
TECHNOLOGY,137.08,935.98
TECHNOLOGY,137.09,1491.75
TECHNOLOGY,137.29,872.97
TECHNOLOGY,137.39,937.51
TECHNOLOGY,137.41,1794.54
TECHNOLOGY,137.53,387.8
TECHNOLOGY,137.74,453.75
TECHNOLOGY,137.75,680.26
TECHNOLOGY,137.79,398.48
TECHNOLOGY,137.83,387.8
TECHNOLOGY,137.86,727.61
TECHNOLOGY,137.9,312.61
TECHNOLOGY,137.93,348.96
TECHNOLOGY,138.06,414.76
TECHNOLOGY,138.07,261.72
TECHNOLOGY,138.09,331.23
TECHNOLOGY,138.13,803.48
TECHNOLOGY,138.2,264.32
TECHNOLOGY,138.34,1215.05
TECHNOLOGY,138.35,2391.61
TECHNOLOGY,138.43,1930.94
TECHNOLOGY,138.56,971.08
TECHNOLOGY,138.64,235.51
TECHNOLOGY,138.77,1363.06
TECHNOLOGY,138.78,277.42
TECHNOLOGY,138.8,757.91
TECHNOLOGY,138.81,321.57
TECHNOLOGY,138.84,730.24
TECHNOLOGY,139.1,405.5
TECHNOLOGY,139.17,1668.66
TECHNOLOGY,139.22,842.68
TECHNOLOGY,139.3,373.12
TECHNOLOGY,139.49,437.72
TECHNOLOGY,139.55,1271.62
TECHNOLOGY,139.62,1390.03
TECHNOLOGY,139.69,726.34
TECHNOLOGY,139.75,291.4
TECHNOLOGY,140.01,393.34
TECHNOLOGY,140.03,1388.91
TECHNOLOGY,140.16,1169.59
TECHNOLOGY,140.21,1839.63
TECHNOLOGY,140.25,323.07
TECHNOLOGY,140.31,341.28
TECHNOLOGY,140.63,341.06
TECHNOLOGY,140.69,328.6
TECHNOLOGY,140.8,376.23
TECHNOLOGY,140.85,237.17
TECHNOLOGY,140.9,398.63
TECHNOLOGY,141.06,886.45
TECHNOLOGY,141.22,398.27
TECHNOLOGY,141.27,767.34
TECHNOLOGY,141.32,286.18
TECHNOLOGY,141.46,389.28
TECHNOLOGY,141.48,886.35
TECHNOLOGY,141.56,896.45
TECHNOLOGY,141.69,246.77
TECHNOLOGY,141.69,377.12
TECHNOLOGY,141.71,351.03
TECHNOLOGY,141.78,395.01
TECHNOLOGY,141.81,449.46
TECHNOLOGY,141.92,858.51
TECHNOLOGY,141.94,1084.85
TECHNOLOGY,141.98,419.47
TECHNOLOGY,142.04,328.99
TECHNOLOGY,142.05,711.94
TECHNOLOGY,142.08,313.71
TECHNOLOGY,142.15,426.75
TECHNOLOGY,142.2,715.09
TECHNOLOGY,142.35,415.15
TECHNOLOGY,142.4,429.15
TECHNOLOGY,142.47,1138.43
TECHNOLOGY,142.48,1332.01
TECHNOLOGY,142.54,525.93
TECHNOLOGY,142.55,540.83
TECHNOLOGY,142.69,399.62
TECHNOLOGY,142.71,579.85
TECHNOLOGY,142.72,872.15
TECHNOLOGY,142.73,447.75
TECHNOLOGY,142.74,652.27
TECHNOLOGY,142.76,3698.67
TECHNOLOGY,142.92,1535.65
TECHNOLOGY,142.93,281.57
TECHNOLOGY,143.13,341.15
TECHNOLOGY,143.27,579.63
TECHNOLOGY,143.29,247.65
TECHNOLOGY,143.44,226.83
TECHNOLOGY,143.51,452.87
TECHNOLOGY,143.62,390.79
TECHNOLOGY,143.65,439.15
TECHNOLOGY,143.88,287.23
TECHNOLOGY,143.96,1148.52
TECHNOLOGY,144,342.88
TECHNOLOGY,144,1241.36
TECHNOLOGY,144.02,322.97
TECHNOLOGY,144.03,582.01
TECHNOLOGY,144.15,884.63
TECHNOLOGY,144.16,1181.88
TECHNOLOGY,144.18,419.85
TECHNOLOGY,144.27,400.22
TECHNOLOGY,144.29,2517.71
TECHNOLOGY,144.41,316.12
TECHNOLOGY,144.42,360.73
TECHNOLOGY,144.46,1234.16
TECHNOLOGY,144.61,432.97
TECHNOLOGY,144.74,550.98
TECHNOLOGY,144.77,382.26
TECHNOLOGY,144.82,267.41
TECHNOLOGY,144.91,308.74
TECHNOLOGY,144.98,552.54
TECHNOLOGY,145.14,299.22
TECHNOLOGY,145.36,321.21
TECHNOLOGY,145.58,345.37
TECHNOLOGY,145.62,1469.84
TECHNOLOGY,145.63,1052.68
TECHNOLOGY,145.64,341.63
TECHNOLOGY,145.65,436.78
TECHNOLOGY,145.69,396.96
TECHNOLOGY,145.74,396.47
TECHNOLOGY,145.76,410.93
TECHNOLOGY,145.79,890.52
TECHNOLOGY,145.85,396.87
TECHNOLOGY,145.92,348.48
TECHNOLOGY,146.01,816.65
TECHNOLOGY,146.08,251.76
TECHNOLOGY,146.14,692.28
TECHNOLOGY,146.22,364.3
TECHNOLOGY,146.27,358.76
TECHNOLOGY,146.37,801.02
TECHNOLOGY,146.48,954.78
TECHNOLOGY,146.6,322.78
TECHNOLOGY,146.73,923.99
TECHNOLOGY,146.78,519.77
TECHNOLOGY,146.83,481.53
TECHNOLOGY,146.94,712.08
TECHNOLOGY,146.95,344.92
TECHNOLOGY,146.97,940.97
TECHNOLOGY,146.98,353.46
TECHNOLOGY,147.09,334.23
TECHNOLOGY,147.18,1207.81
TECHNOLOGY,147.2,326.15
TECHNOLOGY,147.23,515.71
TECHNOLOGY,147.29,356.23
TECHNOLOGY,147.33,995.95
TECHNOLOGY,147.36,309.26
TECHNOLOGY,147.36,845.6
TECHNOLOGY,147.43,445.34
TECHNOLOGY,147.47,377.97
TECHNOLOGY,147.47,889.09
TECHNOLOGY,147.61,468.54
TECHNOLOGY,147.63,1150.32
TECHNOLOGY,147.72,507.53
TECHNOLOGY,147.83,368.49
TECHNOLOGY,147.86,735.28
TECHNOLOGY,147.9,510.85
TECHNOLOGY,147.9,627.69
TECHNOLOGY,147.91,2740.76
TECHNOLOGY,147.92,694.73
TECHNOLOGY,147.97,645.07
TECHNOLOGY,148.03,1097.9
TECHNOLOGY,148.18,299.83
TECHNOLOGY,148.18,355.45
TECHNOLOGY,148.21,391.97
TECHNOLOGY,148.24,531.63
TECHNOLOGY,148.3,839.19
TECHNOLOGY,148.51,955.16
TECHNOLOGY,148.54,387
TECHNOLOGY,148.55,1150.26
TECHNOLOGY,148.67,899.1
TECHNOLOGY,148.71,387.87
TECHNOLOGY,148.77,774.95
TECHNOLOGY,148.78,900.06
TECHNOLOGY,148.8,1228.57
TECHNOLOGY,149.32,430.16
TECHNOLOGY,149.4,782.29
TECHNOLOGY,149.41,1177.82
TECHNOLOGY,149.51,671.33
TECHNOLOGY,149.53,622.17
TECHNOLOGY,149.62,1505.96
TECHNOLOGY,149.67,249.11
TECHNOLOGY,149.69,1716.78
TECHNOLOGY,149.7,572.62
TECHNOLOGY,149.73,310.14
TECHNOLOGY,149.76,273.05
TECHNOLOGY,149.77,387.8
TECHNOLOGY,149.8,395.98
TECHNOLOGY,150.13,1265.46
TECHNOLOGY,150.23,1333.71
TECHNOLOGY,150.31,1087.59
TECHNOLOGY,150.36,346.42
TECHNOLOGY,150.52,284.34
TECHNOLOGY,150.6,1850.02
TECHNOLOGY,150.62,318.41
TECHNOLOGY,150.69,462.93
TECHNOLOGY,150.77,441.37
TECHNOLOGY,151.02,319.17
TECHNOLOGY,151.67,1506.33
TECHNOLOGY,151.72,359.27
TECHNOLOGY,151.78,413.83
TECHNOLOGY,151.78,741.92
TECHNOLOGY,151.8,1263.02
TECHNOLOGY,151.9,270.43
TECHNOLOGY,151.92,370
TECHNOLOGY,151.95,1463.28
TECHNOLOGY,152.04,388.26
TECHNOLOGY,152.09,851.24
TECHNOLOGY,152.15,292.9
TECHNOLOGY,152.33,417.5
TECHNOLOGY,152.34,445.25
TECHNOLOGY,152.52,261.43
TECHNOLOGY,152.82,2160.22
TECHNOLOGY,152.83,552.51
TECHNOLOGY,152.87,313.28
TECHNOLOGY,152.88,2233.21
TECHNOLOGY,152.99,686.86
TECHNOLOGY,153.02,521.5
TECHNOLOGY,153.05,1491.22
TECHNOLOGY,153.17,267
TECHNOLOGY,153.31,449.77
TECHNOLOGY,153.31,1508.49
TECHNOLOGY,153.34,1170.54
TECHNOLOGY,153.45,1716.93
TECHNOLOGY,153.51,470.5
TECHNOLOGY,153.52,943.34
TECHNOLOGY,153.67,651.62
TECHNOLOGY,153.67,1667.73
TECHNOLOGY,153.72,477.04
TECHNOLOGY,153.77,996.24
TECHNOLOGY,153.85,497.24
TECHNOLOGY,154.24,680.75
TECHNOLOGY,154.27,380.99
TECHNOLOGY,154.3,1573.73
TECHNOLOGY,154.4,1407.86
TECHNOLOGY,154.55,403.82
TECHNOLOGY,154.61,714.84
TECHNOLOGY,154.62,1136.44
TECHNOLOGY,154.64,719.78
TECHNOLOGY,154.73,449.28
TECHNOLOGY,154.87,504.79
TECHNOLOGY,154.99,1081.41
TECHNOLOGY,155.11,797.25
TECHNOLOGY,155.16,404.31
TECHNOLOGY,155.2,260.55
TECHNOLOGY,155.56,877.81
TECHNOLOGY,155.94,1625.09
TECHNOLOGY,155.96,448.74
TECHNOLOGY,156.17,1015.07
TECHNOLOGY,156.3,743.72
TECHNOLOGY,156.42,610.96
TECHNOLOGY,156.49,453.87
TECHNOLOGY,156.55,413.85
TECHNOLOGY,156.64,1638.64
TECHNOLOGY,156.74,462.8
TECHNOLOGY,156.77,553.54
TECHNOLOGY,156.78,1280.78
TECHNOLOGY,156.82,1074.25
TECHNOLOGY,156.84,457.31
TECHNOLOGY,156.89,1448.94
TECHNOLOGY,156.91,295.55
TECHNOLOGY,157.06,452.35
TECHNOLOGY,157.13,1008.79
TECHNOLOGY,157.13,1442.32
TECHNOLOGY,157.17,392.02
TECHNOLOGY,157.37,1067.17
TECHNOLOGY,157.39,1321.81
TECHNOLOGY,157.48,1026.28
TECHNOLOGY,157.68,379.87
TECHNOLOGY,157.69,406.55
TECHNOLOGY,157.71,490.54
TECHNOLOGY,157.86,374.17
TECHNOLOGY,157.88,990.4
TECHNOLOGY,157.89,634.35
TECHNOLOGY,157.97,492.67
TECHNOLOGY,158.03,328.46
TECHNOLOGY,158.05,512.16
TECHNOLOGY,158.18,375.01
TECHNOLOGY,158.4,530.13
TECHNOLOGY,158.41,1852.37
TECHNOLOGY,158.66,808.87
TECHNOLOGY,158.8,676.62
TECHNOLOGY,159.07,425.47
TECHNOLOGY,159.13,482.19
TECHNOLOGY,159.13,514.88
TECHNOLOGY,159.18,367.76
TECHNOLOGY,159.31,1209.98
TECHNOLOGY,159.37,1129.22
TECHNOLOGY,159.38,404.68
TECHNOLOGY,159.58,412.91
TECHNOLOGY,159.73,725.89
TECHNOLOGY,159.75,803.33
TECHNOLOGY,159.94,769.31
TECHNOLOGY,159.98,424.22
TECHNOLOGY,159.99,695.51
TECHNOLOGY,160,333.3
TECHNOLOGY,160.03,536.2
TECHNOLOGY,160.06,970.17
TECHNOLOGY,160.09,1075.57
TECHNOLOGY,160.11,677.34
TECHNOLOGY,160.17,1769.64
TECHNOLOGY,160.22,467.97
TECHNOLOGY,160.24,1344.96
TECHNOLOGY,160.27,856.62
TECHNOLOGY,160.29,925.03
TECHNOLOGY,160.48,1127.83
TECHNOLOGY,160.5,1109.59
TECHNOLOGY,160.54,804.12
TECHNOLOGY,160.56,1810.43
TECHNOLOGY,160.64,523.98
TECHNOLOGY,160.73,600.39
TECHNOLOGY,160.89,440.6
TECHNOLOGY,160.94,870.32
TECHNOLOGY,160.96,1516.21
TECHNOLOGY,161.1,1220.53
TECHNOLOGY,161.42,394.49
TECHNOLOGY,161.55,1085.43
TECHNOLOGY,161.64,1643.27
TECHNOLOGY,161.69,996.6
TECHNOLOGY,161.75,939.01
TECHNOLOGY,161.79,413.14
TECHNOLOGY,161.85,464.76
TECHNOLOGY,161.92,1045.12
TECHNOLOGY,161.98,681.89
TECHNOLOGY,162.03,384.82
TECHNOLOGY,162.19,330.35
TECHNOLOGY,162.23,470.83
TECHNOLOGY,162.26,794.11
TECHNOLOGY,162.33,646.09
TECHNOLOGY,162.36,827.71
TECHNOLOGY,162.38,336.66
TECHNOLOGY,162.39,469.87
TECHNOLOGY,162.42,394.25
TECHNOLOGY,162.43,705.84
TECHNOLOGY,162.45,285.04
TECHNOLOGY,162.53,298.67
TECHNOLOGY,162.55,1158.39
TECHNOLOGY,162.6,260.39
TECHNOLOGY,162.66,589.56
TECHNOLOGY,162.77,861.92
TECHNOLOGY,162.92,844.68
TECHNOLOGY,162.92,2220.4
TECHNOLOGY,162.97,904.59
TECHNOLOGY,163.03,382.39
TECHNOLOGY,163.12,398.45
TECHNOLOGY,163.19,581.37
TECHNOLOGY,163.21,497.91
TECHNOLOGY,163.23,324.11
TECHNOLOGY,163.67,485.29
TECHNOLOGY,163.68,1013.39
TECHNOLOGY,163.79,1716.36
TECHNOLOGY,163.84,418.02
TECHNOLOGY,163.85,377.73
TECHNOLOGY,164.12,360.78
TECHNOLOGY,164.16,662.29
TECHNOLOGY,164.22,496.94
TECHNOLOGY,164.35,571.05
TECHNOLOGY,164.36,333.68
TECHNOLOGY,164.5,1359.51
TECHNOLOGY,164.53,554.21
TECHNOLOGY,164.67,954.49
TECHNOLOGY,164.85,365.28
TECHNOLOGY,164.92,477.76
TECHNOLOGY,165.1,990.04
TECHNOLOGY,165.25,457.77
TECHNOLOGY,165.41,423.14
TECHNOLOGY,165.42,546.39
TECHNOLOGY,165.53,911.48
TECHNOLOGY,165.57,503.91
TECHNOLOGY,165.58,448.52
TECHNOLOGY,165.64,602.9
TECHNOLOGY,165.83,376.96
TECHNOLOGY,165.91,382.24
TECHNOLOGY,165.94,1485.91
TECHNOLOGY,165.97,363.09
TECHNOLOGY,165.98,446.78
TECHNOLOGY,166.01,411.34
TECHNOLOGY,166.1,1378.41
TECHNOLOGY,166.12,367.09
TECHNOLOGY,166.26,319.64
TECHNOLOGY,166.31,820.85
TECHNOLOGY,166.37,396.87
TECHNOLOGY,166.45,339.26
TECHNOLOGY,166.49,490.01
TECHNOLOGY,166.51,413.17
TECHNOLOGY,166.64,405.96
TECHNOLOGY,166.68,652.52
TECHNOLOGY,166.82,271.05
TECHNOLOGY,166.83,397.32
TECHNOLOGY,166.88,394.25
TECHNOLOGY,167.04,1236.47
TECHNOLOGY,167.05,476.4
TECHNOLOGY,167.12,887.67
TECHNOLOGY,167.15,333.14
TECHNOLOGY,167.18,366.87
TECHNOLOGY,167.36,352.21
TECHNOLOGY,167.47,556.85
TECHNOLOGY,167.58,817.79
TECHNOLOGY,167.64,983.78
TECHNOLOGY,167.65,1301.15
TECHNOLOGY,167.8,863.74
TECHNOLOGY,167.83,899.07
TECHNOLOGY,168.04,442.31
TECHNOLOGY,168.04,848.97
TECHNOLOGY,168.07,381.36
TECHNOLOGY,168.23,445.72
TECHNOLOGY,168.45,455.2
TECHNOLOGY,168.56,631.03
TECHNOLOGY,168.79,548.39
TECHNOLOGY,168.82,398.66
TECHNOLOGY,168.86,453.85
TECHNOLOGY,168.9,399.15
TECHNOLOGY,168.9,698.6
TECHNOLOGY,169.02,604.72
TECHNOLOGY,169.13,1165.92
TECHNOLOGY,169.14,397.47
TECHNOLOGY,169.16,504.91
TECHNOLOGY,169.22,3328.93
TECHNOLOGY,169.29,827.47
TECHNOLOGY,169.43,364.32
TECHNOLOGY,169.57,523.08
TECHNOLOGY,169.58,884.99
TECHNOLOGY,169.58,1077.49
TECHNOLOGY,169.7,408.86
TECHNOLOGY,169.73,882.71
TECHNOLOGY,169.84,981.61
TECHNOLOGY,169.86,629.3
TECHNOLOGY,169.89,1359.42
TECHNOLOGY,169.91,769.24
TECHNOLOGY,169.92,916.84
TECHNOLOGY,170.06,798.15
TECHNOLOGY,170.07,415.25
TECHNOLOGY,170.1,1526.36
TECHNOLOGY,170.53,464.92
TECHNOLOGY,170.54,397.55
TECHNOLOGY,170.62,1768.43
TECHNOLOGY,170.63,507.66
TECHNOLOGY,170.69,357.83
TECHNOLOGY,170.82,833.62
TECHNOLOGY,170.91,382.04
TECHNOLOGY,171.21,398.68
TECHNOLOGY,171.21,407.75
TECHNOLOGY,171.46,410.12
TECHNOLOGY,171.47,376.26
TECHNOLOGY,171.52,1159.52
TECHNOLOGY,172.05,385.58
TECHNOLOGY,172.08,553.43
TECHNOLOGY,172.21,1491.18
TECHNOLOGY,172.27,435.69
TECHNOLOGY,172.53,552.28
TECHNOLOGY,172.58,431.41
TECHNOLOGY,172.75,295.03
TECHNOLOGY,172.81,440.11
TECHNOLOGY,172.86,451.07
TECHNOLOGY,172.94,399.95
TECHNOLOGY,172.98,1130.74
TECHNOLOGY,172.99,578.65
TECHNOLOGY,173.01,927.04
TECHNOLOGY,173.06,901.81
TECHNOLOGY,173.16,433.45
TECHNOLOGY,173.25,873.1
TECHNOLOGY,173.28,972.18
TECHNOLOGY,173.3,716.79
TECHNOLOGY,173.56,486.7
TECHNOLOGY,173.67,466.58
TECHNOLOGY,173.79,598.63
TECHNOLOGY,173.84,583.96
TECHNOLOGY,173.94,495.56
TECHNOLOGY,174.09,419.42
TECHNOLOGY,174.15,465.33
TECHNOLOGY,174.23,348.2
TECHNOLOGY,174.29,342.45
TECHNOLOGY,174.31,541.87
TECHNOLOGY,174.32,886.83
TECHNOLOGY,174.54,393.08
TECHNOLOGY,174.68,515.51
TECHNOLOGY,174.74,512.46
TECHNOLOGY,174.81,347.62
TECHNOLOGY,174.81,351.87
TECHNOLOGY,174.9,1045.5
TECHNOLOGY,174.92,561.24
TECHNOLOGY,174.92,1294.43
TECHNOLOGY,175.03,456.39
TECHNOLOGY,175.25,427.48
TECHNOLOGY,175.34,1391.74
TECHNOLOGY,175.34,1685.17
TECHNOLOGY,175.57,1785.04
TECHNOLOGY,175.62,857.42
TECHNOLOGY,175.62,1360
TECHNOLOGY,175.68,320.9
TECHNOLOGY,175.86,574.24
TECHNOLOGY,175.96,456.76
TECHNOLOGY,176.02,970.12
TECHNOLOGY,176.04,664.5
TECHNOLOGY,176.07,483.31
TECHNOLOGY,176.09,953.35
TECHNOLOGY,176.12,1228.75
TECHNOLOGY,176.34,1356.63
TECHNOLOGY,176.38,533.55
TECHNOLOGY,176.39,1425.58
TECHNOLOGY,176.41,714.64
TECHNOLOGY,176.49,1482.06
TECHNOLOGY,176.53,356.72
TECHNOLOGY,176.56,558.05
TECHNOLOGY,176.83,1988.78
TECHNOLOGY,176.88,756.54
TECHNOLOGY,176.93,890.27
TECHNOLOGY,177.02,608.93
TECHNOLOGY,177.18,1498.24
TECHNOLOGY,177.24,506.8
TECHNOLOGY,177.37,908.66
TECHNOLOGY,177.39,1192.67
TECHNOLOGY,177.59,583.25
TECHNOLOGY,177.81,475.19
TECHNOLOGY,177.94,1343.83
TECHNOLOGY,178.14,517.3
TECHNOLOGY,178.16,685.96
TECHNOLOGY,178.17,541.12
TECHNOLOGY,178.2,856.36
TECHNOLOGY,178.25,876.05
TECHNOLOGY,178.29,469.47
TECHNOLOGY,178.34,552.68
TECHNOLOGY,178.36,588.01
TECHNOLOGY,178.53,2382.79
TECHNOLOGY,178.82,578.29
TECHNOLOGY,179.14,599.31
TECHNOLOGY,179.31,990.73
TECHNOLOGY,179.38,479.85
TECHNOLOGY,179.53,465.03
TECHNOLOGY,179.67,1072.61
TECHNOLOGY,179.71,318.85
TECHNOLOGY,179.72,508.23
TECHNOLOGY,179.93,397.55
TECHNOLOGY,179.95,715.07
TECHNOLOGY,180.09,736.61
TECHNOLOGY,180.11,2322.16
TECHNOLOGY,180.43,711.47
TECHNOLOGY,180.44,452
TECHNOLOGY,180.66,596.56
TECHNOLOGY,180.72,443.78
TECHNOLOGY,180.73,553.76
TECHNOLOGY,180.76,515.51
TECHNOLOGY,181.13,998.25
TECHNOLOGY,181.14,420.46
TECHNOLOGY,181.27,543.99
TECHNOLOGY,181.32,939.34
TECHNOLOGY,181.49,722.16
TECHNOLOGY,181.53,897.33
TECHNOLOGY,181.68,378.08
TECHNOLOGY,181.72,538.89
TECHNOLOGY,181.73,660.97
TECHNOLOGY,181.83,450.27
TECHNOLOGY,181.85,404.21
TECHNOLOGY,181.95,567.89
TECHNOLOGY,181.98,506.88
TECHNOLOGY,182.02,509.14
TECHNOLOGY,182.03,593.62
TECHNOLOGY,182.04,406.35
TECHNOLOGY,182.07,1485.87
TECHNOLOGY,182.08,699.31
TECHNOLOGY,182.16,610.07
TECHNOLOGY,182.2,909.59
TECHNOLOGY,182.31,322.41
TECHNOLOGY,182.31,480.7
TECHNOLOGY,182.47,483.39
TECHNOLOGY,182.52,464.16
TECHNOLOGY,182.58,446.96
TECHNOLOGY,182.71,1298.88
TECHNOLOGY,182.75,936.78
TECHNOLOGY,182.82,462.61
TECHNOLOGY,182.84,750.01
TECHNOLOGY,182.85,557.19
TECHNOLOGY,182.89,548.86
TECHNOLOGY,182.9,937.78
TECHNOLOGY,182.95,718.07
TECHNOLOGY,182.98,668.82
TECHNOLOGY,183.11,729.92
TECHNOLOGY,183.32,422.64
TECHNOLOGY,183.44,419.11
TECHNOLOGY,183.49,459.67
TECHNOLOGY,183.52,1524.37
TECHNOLOGY,183.55,407.1
TECHNOLOGY,183.59,351.65
TECHNOLOGY,183.64,975.03
TECHNOLOGY,183.69,351.85
TECHNOLOGY,183.71,590.41
TECHNOLOGY,183.8,2298.09
TECHNOLOGY,183.82,538.14
TECHNOLOGY,183.9,1695.65
TECHNOLOGY,183.91,1353.52
TECHNOLOGY,184.1,527.17
TECHNOLOGY,184.32,529.56
TECHNOLOGY,184.41,2235.13
TECHNOLOGY,184.52,454.53
TECHNOLOGY,184.56,572.55
TECHNOLOGY,184.85,1667.37
TECHNOLOGY,184.86,477.38
TECHNOLOGY,184.89,609.87
TECHNOLOGY,184.99,521.14
TECHNOLOGY,185.08,361.26
TECHNOLOGY,185.17,458.37
TECHNOLOGY,185.19,552.75
TECHNOLOGY,185.2,380.08
TECHNOLOGY,185.24,624.9
TECHNOLOGY,185.35,659.83
TECHNOLOGY,185.4,961.24
TECHNOLOGY,185.46,597.02
TECHNOLOGY,185.47,533.89
TECHNOLOGY,185.51,567.09
TECHNOLOGY,185.51,1717.54
TECHNOLOGY,185.64,1188.21
TECHNOLOGY,185.77,1259.79
TECHNOLOGY,185.78,524.12
TECHNOLOGY,185.94,492.12
TECHNOLOGY,186.03,592.15
TECHNOLOGY,186.07,1077.85
TECHNOLOGY,186.3,470.65
TECHNOLOGY,186.5,549.45
TECHNOLOGY,186.62,811.1
TECHNOLOGY,186.63,1039.74
TECHNOLOGY,186.64,460.38
TECHNOLOGY,186.65,746.84
TECHNOLOGY,186.76,483.22
TECHNOLOGY,186.94,1475.82
TECHNOLOGY,186.98,422.2
TECHNOLOGY,186.98,1202.26
TECHNOLOGY,187.16,1238.26
TECHNOLOGY,187.2,471.83
TECHNOLOGY,187.21,2039.25
TECHNOLOGY,187.23,1150.29
TECHNOLOGY,187.23,1439.37
TECHNOLOGY,187.24,372.09
TECHNOLOGY,187.24,476.31
TECHNOLOGY,187.27,1769.55
TECHNOLOGY,187.28,404.9
TECHNOLOGY,187.3,506.88
TECHNOLOGY,187.43,550.84
TECHNOLOGY,187.49,1458.67
TECHNOLOGY,187.66,500.5
TECHNOLOGY,187.74,630.76
TECHNOLOGY,187.9,603.8
TECHNOLOGY,188.1,946.12
TECHNOLOGY,188.11,475.58
TECHNOLOGY,188.17,342.73
TECHNOLOGY,188.26,391.57
TECHNOLOGY,188.37,465.61
TECHNOLOGY,188.42,875.69
TECHNOLOGY,188.45,1267.42
TECHNOLOGY,188.47,511.79
TECHNOLOGY,188.52,328.62
TECHNOLOGY,188.53,1052.42
TECHNOLOGY,188.57,364.96
TECHNOLOGY,188.57,799.84
TECHNOLOGY,188.58,387.77
TECHNOLOGY,188.58,1164.01
TECHNOLOGY,188.62,680.93
TECHNOLOGY,188.64,484.99
TECHNOLOGY,188.68,602.45
TECHNOLOGY,188.78,400.41
TECHNOLOGY,188.78,499.58
TECHNOLOGY,188.86,621.5
TECHNOLOGY,188.92,934.37
TECHNOLOGY,189.12,471.69
TECHNOLOGY,189.15,1386.35
TECHNOLOGY,189.23,755.39
TECHNOLOGY,189.27,338.13
TECHNOLOGY,189.41,968.35
TECHNOLOGY,189.53,758.73
TECHNOLOGY,189.65,649.09
TECHNOLOGY,189.69,1108.89
TECHNOLOGY,189.76,563.48
TECHNOLOGY,189.84,1983.25
TECHNOLOGY,189.87,430.21
TECHNOLOGY,190,470.8
TECHNOLOGY,190.02,502.04
TECHNOLOGY,190.07,463.27
TECHNOLOGY,190.19,461.75
TECHNOLOGY,190.22,634.69
TECHNOLOGY,190.33,439.87
TECHNOLOGY,190.4,633.42
TECHNOLOGY,190.49,1151.01
TECHNOLOGY,190.5,448.23
TECHNOLOGY,190.56,498.33
TECHNOLOGY,190.57,497.91
TECHNOLOGY,190.58,451.38
TECHNOLOGY,190.58,525.33
TECHNOLOGY,190.64,1239.81
TECHNOLOGY,190.95,503.82
TECHNOLOGY,190.97,523.51
TECHNOLOGY,191.22,359.93
TECHNOLOGY,191.38,572.7
TECHNOLOGY,191.39,1134.18
TECHNOLOGY,191.41,1196.86
TECHNOLOGY,191.66,583.08
TECHNOLOGY,191.84,462.52
TECHNOLOGY,191.88,1782.83
TECHNOLOGY,192.06,567.88
TECHNOLOGY,192.1,555.16
TECHNOLOGY,192.24,536.81
TECHNOLOGY,192.25,556.13
TECHNOLOGY,192.37,1107.85
TECHNOLOGY,192.45,934.07
TECHNOLOGY,192.64,1847.92
TECHNOLOGY,192.7,491.09
TECHNOLOGY,192.76,438.94
TECHNOLOGY,192.93,480.84
TECHNOLOGY,192.95,571.87
TECHNOLOGY,193.26,426.23
TECHNOLOGY,193.4,654.25
TECHNOLOGY,193.45,566.44
TECHNOLOGY,193.55,1546.4
TECHNOLOGY,193.59,1340.7
TECHNOLOGY,193.63,1141.41
