none_Order_Priority_nk,none_PID_ok,none_Prod_TypeC_nk,none_Ship_Date_ok,sum_Fill_Time_ok
3-MEDIUM,53499,COMPUTER PERIPHERALS,2002-11-11 00:00:00,1
3-MEDIUM,53500,RUBBER BANDS,2002-11-11 00:00:00,1
3-MEDIUM,53501,PENS & ART SUPPLIES,2002-11-13 00:00:00,3
3-MEDIUM,53502,BINDERS AND BINDER ACCESSORIES,2002-11-12 00:00:00,2
3-MEDIUM,53503,BINDERS AND BINDER ACCESSORIES,2002-11-12 00:00:00,2
3-MEDIUM,53508,TELEPHONES AND COMMUNICATION,2002-11-10 00:00:00,0
3-MEDIUM,53509,COPIERS AND FAX,2002-11-11 00:00:00,1
3-MEDIUM,53510,COPIERS AND FAX,2002-11-11 00:00:00,1
3-MEDIUM,53511,STORAGE & ORGANIZATION,2002-11-11 00:00:00,1
3-MEDIUM,53512,COMPUTER PERIPHERALS,2002-11-12 00:00:00,2
3-MEDIUM,53513,PAPER,2002-11-12 00:00:00,2
3-MEDIUM,53545,OFFICE FURNISHINGS,2002-11-13 00:00:00,2
3-MEDIUM,53546,OFFICE FURNISHINGS,2002-11-12 00:00:00,1
3-MEDIUM,53547,PENS & ART SUPPLIES,2002-11-11 00:00:00,0
3-MEDIUM,53548,PENS & ART SUPPLIES,2002-11-14 00:00:00,3
3-MEDIUM,53549,TELEPHONES AND COMMUNICATION,2002-11-13 00:00:00,2
3-MEDIUM,53556,APPLIANCES,2002-11-12 00:00:00,1
3-MEDIUM,53557,SCISSORS\, RULERS AND TRIMMERS,2002-11-12 00:00:00,1
3-MEDIUM,53558,TABLES,2002-11-13 00:00:00,2
3-MEDIUM,53559,PENS & ART SUPPLIES,2002-11-13 00:00:00,2
3-MEDIUM,53573,PAPER,2002-11-13 00:00:00,1
3-MEDIUM,53574,COMPUTER PERIPHERALS,2002-11-14 00:00:00,2
3-MEDIUM,53575,OFFICE FURNISHINGS,2002-11-13 00:00:00,1
3-MEDIUM,53576,BOOKCASES,2002-11-13 00:00:00,1
3-MEDIUM,53577,BOOKCASES,2002-11-13 00:00:00,1
3-MEDIUM,53578,STORAGE & ORGANIZATION,2002-11-14 00:00:00,2
3-MEDIUM,53632,LABELS,2002-11-15 00:00:00,1
3-MEDIUM,53633,COMPUTER PERIPHERALS,2002-11-16 00:00:00,2
3-MEDIUM,53634,TELEPHONES AND COMMUNICATION,2002-11-15 00:00:00,1
3-MEDIUM,53649,ENVELOPES,2002-11-15 00:00:00,1
3-MEDIUM,53650,PAPER,2002-11-15 00:00:00,1
3-MEDIUM,53651,OFFICE FURNISHINGS,2002-11-16 00:00:00,2
3-MEDIUM,53707,PAPER,2002-11-19 00:00:00,2
3-MEDIUM,53708,APPLIANCES,2002-11-19 00:00:00,2
3-MEDIUM,53751,TABLES,2002-11-20 00:00:00,2
3-MEDIUM,53752,COMPUTER PERIPHERALS,2002-11-19 00:00:00,1
3-MEDIUM,53758,LABELS,2002-11-21 00:00:00,2
3-MEDIUM,53759,COMPUTER PERIPHERALS,2002-11-21 00:00:00,2
3-MEDIUM,53760,OFFICE FURNISHINGS,2002-11-20 00:00:00,1
3-MEDIUM,53781,PAPER,2002-11-21 00:00:00,2
3-MEDIUM,53782,APPLIANCES,2002-11-20 00:00:00,1
3-MEDIUM,53783,STORAGE & ORGANIZATION,2002-11-20 00:00:00,1
3-MEDIUM,53784,STORAGE & ORGANIZATION,2002-11-20 00:00:00,1
3-MEDIUM,53785,COPIERS AND FAX,2002-11-20 00:00:00,1
3-MEDIUM,53786,TELEPHONES AND COMMUNICATION,2002-11-20 00:00:00,1
3-MEDIUM,53798,TELEPHONES AND COMMUNICATION,2002-11-21 00:00:00,1
3-MEDIUM,53799,TABLES,2002-11-21 00:00:00,1
3-MEDIUM,53800,APPLIANCES,2002-11-21 00:00:00,1
3-MEDIUM,53801,STORAGE & ORGANIZATION,2002-11-22 00:00:00,2
3-MEDIUM,53802,STORAGE & ORGANIZATION,2002-11-22 00:00:00,2
3-MEDIUM,53803,STORAGE & ORGANIZATION,2002-11-22 00:00:00,2
3-MEDIUM,53813,LABELS,2002-11-21 00:00:00,1
3-MEDIUM,53814,CHAIRS & CHAIRMATS,2002-11-21 00:00:00,1
3-MEDIUM,53815,PENS & ART SUPPLIES,2002-11-22 00:00:00,2
3-MEDIUM,53816,LABELS,2002-11-21 00:00:00,1
3-MEDIUM,53817,BINDERS AND BINDER ACCESSORIES,2002-11-21 00:00:00,1
3-MEDIUM,53818,CHAIRS & CHAIRMATS,2002-11-21 00:00:00,1
3-MEDIUM,53819,OFFICE FURNISHINGS,2002-11-21 00:00:00,1
3-MEDIUM,53840,BOOKCASES,2002-11-21 00:00:00,0
3-MEDIUM,53841,RUBBER BANDS,2002-11-23 00:00:00,2
3-MEDIUM,53842,COMPUTER PERIPHERALS,2002-11-23 00:00:00,2
3-MEDIUM,53843,PAPER,2002-11-23 00:00:00,2
3-MEDIUM,53844,PAPER,2002-11-21 00:00:00,0
3-MEDIUM,53849,BINDERS AND BINDER ACCESSORIES,2002-11-23 00:00:00,2
3-MEDIUM,53850,COMPUTER PERIPHERALS,2002-11-22 00:00:00,1
3-MEDIUM,53852,TELEPHONES AND COMMUNICATION,2002-11-23 00:00:00,1
3-MEDIUM,53853,CHAIRS & CHAIRMATS,2002-11-24 00:00:00,2
3-MEDIUM,53868,TABLES,2002-11-23 00:00:00,1
3-MEDIUM,53869,APPLIANCES,2002-11-24 00:00:00,2
3-MEDIUM,53870,BINDERS AND BINDER ACCESSORIES,2002-11-24 00:00:00,2
3-MEDIUM,53871,COMPUTER PERIPHERALS,2002-11-23 00:00:00,1
3-MEDIUM,53875,ENVELOPES,2002-11-24 00:00:00,1
3-MEDIUM,53876,PAPER,2002-11-25 00:00:00,2
3-MEDIUM,53877,ENVELOPES,2002-11-25 00:00:00,2
3-MEDIUM,53878,STORAGE & ORGANIZATION,2002-11-25 00:00:00,2
3-MEDIUM,53879,OFFICE FURNISHINGS,2002-11-25 00:00:00,2
3-MEDIUM,53880,OFFICE FURNISHINGS,2002-11-25 00:00:00,2
3-MEDIUM,53911,OFFICE FURNISHINGS,2002-11-27 00:00:00,3
3-MEDIUM,53912,STORAGE & ORGANIZATION,2002-11-25 00:00:00,1
3-MEDIUM,53913,PAPER,2002-11-25 00:00:00,1
3-MEDIUM,53914,PAPER,2002-11-25 00:00:00,1
3-MEDIUM,53915,ENVELOPES,2002-11-25 00:00:00,1
3-MEDIUM,53916,CHAIRS & CHAIRMATS,2002-11-26 00:00:00,2
3-MEDIUM,53919,CHAIRS & CHAIRMATS,2002-11-26 00:00:00,2
3-MEDIUM,53920,OFFICE FURNISHINGS,2002-11-26 00:00:00,2
3-MEDIUM,53942,COMPUTER PERIPHERALS,2002-11-27 00:00:00,2
3-MEDIUM,53943,TELEPHONES AND COMMUNICATION,2002-11-26 00:00:00,1
3-MEDIUM,53944,BOOKCASES,2002-11-27 00:00:00,2
3-MEDIUM,53945,TABLES,2002-11-26 00:00:00,1
3-MEDIUM,53946,CHAIRS & CHAIRMATS,2002-11-27 00:00:00,2
3-MEDIUM,53961,PENS & ART SUPPLIES,2002-11-28 00:00:00,2
3-MEDIUM,53962,TABLES,2002-11-28 00:00:00,2
3-MEDIUM,53963,BINDERS AND BINDER ACCESSORIES,2002-11-28 00:00:00,2
3-MEDIUM,53964,APPLIANCES,2002-11-28 00:00:00,2
3-MEDIUM,53965,BINDERS AND BINDER ACCESSORIES,2002-11-27 00:00:00,1
3-MEDIUM,54018,BOOKCASES,2002-11-27 00:00:00,0
3-MEDIUM,54019,BINDERS AND BINDER ACCESSORIES,2002-11-29 00:00:00,2
3-MEDIUM,54020,PENS & ART SUPPLIES,2002-11-28 00:00:00,1
3-MEDIUM,54024,PAPER,2002-11-29 00:00:00,1
3-MEDIUM,54025,OFFICE MACHINES,2002-11-28 00:00:00,0
3-MEDIUM,54026,OFFICE MACHINES,2002-11-28 00:00:00,0
3-MEDIUM,54027,TELEPHONES AND COMMUNICATION,2002-11-29 00:00:00,1
3-MEDIUM,54028,LABELS,2002-11-29 00:00:00,1
3-MEDIUM,54029,PENS & ART SUPPLIES,2002-11-30 00:00:00,2
3-MEDIUM,54030,OFFICE MACHINES,2002-11-29 00:00:00,1
3-MEDIUM,54031,OFFICE FURNISHINGS,2002-11-30 00:00:00,2
3-MEDIUM,54032,PAPER,2002-11-28 00:00:00,0
3-MEDIUM,54033,OFFICE FURNISHINGS,2002-11-30 00:00:00,2
3-MEDIUM,54047,PAPER,2002-12-01 00:00:00,2
3-MEDIUM,54048,PENS & ART SUPPLIES,2002-12-01 00:00:00,2
3-MEDIUM,54059,PAPER,2002-12-02 00:00:00,2
3-MEDIUM,54060,OFFICE FURNISHINGS,2002-12-01 00:00:00,1
3-MEDIUM,54061,PAPER,2002-12-01 00:00:00,1
3-MEDIUM,54062,OFFICE FURNISHINGS,2002-12-01 00:00:00,1
3-MEDIUM,54063,COMPUTER PERIPHERALS,2002-12-02 00:00:00,2
3-MEDIUM,54064,PAPER,2002-12-02 00:00:00,2
3-MEDIUM,54072,PAPER,2002-12-01 00:00:00,0
3-MEDIUM,54078,BINDERS AND BINDER ACCESSORIES,2002-12-03 00:00:00,1
3-MEDIUM,54079,BINDERS AND BINDER ACCESSORIES,2002-12-04 00:00:00,2
3-MEDIUM,54092,LABELS,2002-12-04 00:00:00,2
3-MEDIUM,54093,PAPER,2002-12-04 00:00:00,2
3-MEDIUM,54094,OFFICE FURNISHINGS,2002-12-03 00:00:00,1
3-MEDIUM,54095,OFFICE MACHINES,2002-12-03 00:00:00,1
3-MEDIUM,54096,TELEPHONES AND COMMUNICATION,2002-12-03 00:00:00,1
3-MEDIUM,54164,BINDERS AND BINDER ACCESSORIES,2002-12-06 00:00:00,1
3-MEDIUM,54165,PAPER,2002-12-07 00:00:00,2
3-MEDIUM,54166,PENS & ART SUPPLIES,2002-12-06 00:00:00,1
3-MEDIUM,54200,ENVELOPES,2002-12-08 00:00:00,2
3-MEDIUM,54201,STORAGE & ORGANIZATION,2002-12-08 00:00:00,2
3-MEDIUM,54202,BINDERS AND BINDER ACCESSORIES,2002-12-09 00:00:00,3
3-MEDIUM,54203,PAPER,2002-12-08 00:00:00,2
3-MEDIUM,54204,APPLIANCES,2002-12-07 00:00:00,1
3-MEDIUM,54205,OFFICE MACHINES,2002-12-07 00:00:00,1
3-MEDIUM,54206,COMPUTER PERIPHERALS,2002-12-08 00:00:00,2
3-MEDIUM,54207,OFFICE FURNISHINGS,2002-12-06 00:00:00,0
3-MEDIUM,54208,CHAIRS & CHAIRMATS,2002-12-08 00:00:00,2
3-MEDIUM,54209,TELEPHONES AND COMMUNICATION,2002-12-07 00:00:00,1
3-MEDIUM,54210,OFFICE FURNISHINGS,2002-12-07 00:00:00,1
3-MEDIUM,54215,SCISSORS\, RULERS AND TRIMMERS,2002-12-08 00:00:00,1
3-MEDIUM,54237,CHAIRS & CHAIRMATS,2002-12-09 00:00:00,1
3-MEDIUM,54238,BINDERS AND BINDER ACCESSORIES,2002-12-09 00:00:00,1
3-MEDIUM,54239,OFFICE MACHINES,2002-12-09 00:00:00,1
3-MEDIUM,54240,COMPUTER PERIPHERALS,2002-12-08 00:00:00,0
3-MEDIUM,54241,BINDERS AND BINDER ACCESSORIES,2002-12-09 00:00:00,1
3-MEDIUM,54242,PAPER,2002-12-09 00:00:00,1
3-MEDIUM,54243,BINDERS AND BINDER ACCESSORIES,2002-12-10 00:00:00,2
3-MEDIUM,54246,PAPER,2002-12-09 00:00:00,1
3-MEDIUM,54247,OFFICE FURNISHINGS,2002-12-08 00:00:00,0
3-MEDIUM,54248,CHAIRS & CHAIRMATS,2002-12-09 00:00:00,1
3-MEDIUM,54249,OFFICE FURNISHINGS,2002-12-10 00:00:00,2
3-MEDIUM,54250,APPLIANCES,2002-12-10 00:00:00,2
3-MEDIUM,54251,PENS & ART SUPPLIES,2002-12-08 00:00:00,0
3-MEDIUM,54255,APPLIANCES,2002-12-11 00:00:00,2
3-MEDIUM,54256,COMPUTER PERIPHERALS,2002-12-11 00:00:00,2
3-MEDIUM,54257,APPLIANCES,2002-12-11 00:00:00,2
3-MEDIUM,54258,STORAGE & ORGANIZATION,2002-12-10 00:00:00,1
3-MEDIUM,54295,APPLIANCES,2002-12-12 00:00:00,2
3-MEDIUM,54296,OFFICE MACHINES,2002-12-12 00:00:00,2
3-MEDIUM,54297,COMPUTER PERIPHERALS,2002-12-13 00:00:00,3
3-MEDIUM,54298,COMPUTER PERIPHERALS,2002-12-12 00:00:00,2
3-MEDIUM,54299,PAPER,2002-12-11 00:00:00,1
3-MEDIUM,54317,BINDERS AND BINDER ACCESSORIES,2002-12-11 00:00:00,0
3-MEDIUM,54318,OFFICE FURNISHINGS,2002-12-12 00:00:00,1
3-MEDIUM,54319,OFFICE FURNISHINGS,2002-12-12 00:00:00,1
3-MEDIUM,54320,APPLIANCES,2002-12-12 00:00:00,1
3-MEDIUM,54321,OFFICE FURNISHINGS,2002-12-12 00:00:00,1
3-MEDIUM,54322,RUBBER BANDS,2002-12-11 00:00:00,0
3-MEDIUM,54323,COPIERS AND FAX,2002-12-13 00:00:00,2
3-MEDIUM,54334,LABELS,2002-12-14 00:00:00,3
3-MEDIUM,54335,SCISSORS\, RULERS AND TRIMMERS,2002-12-11 00:00:00,0
3-MEDIUM,54336,BINDERS AND BINDER ACCESSORIES,2002-12-12 00:00:00,1
3-MEDIUM,54337,BINDERS AND BINDER ACCESSORIES,2002-12-14 00:00:00,2
3-MEDIUM,54338,PAPER,2002-12-14 00:00:00,2
3-MEDIUM,54339,PAPER,2002-12-15 00:00:00,3
3-MEDIUM,54340,TELEPHONES AND COMMUNICATION,2002-12-14 00:00:00,2
3-MEDIUM,54341,PENS & ART SUPPLIES,2002-12-14 00:00:00,2
3-MEDIUM,54342,PAPER,2002-12-13 00:00:00,1
3-MEDIUM,54343,CHAIRS & CHAIRMATS,2002-12-13 00:00:00,1
3-MEDIUM,54344,TABLES,2002-12-14 00:00:00,2
3-MEDIUM,54345,RUBBER BANDS,2002-12-13 00:00:00,1
3-MEDIUM,54346,TELEPHONES AND COMMUNICATION,2002-12-13 00:00:00,1
3-MEDIUM,54347,TELEPHONES AND COMMUNICATION,2002-12-14 00:00:00,2
3-MEDIUM,54388,TELEPHONES AND COMMUNICATION,2002-12-14 00:00:00,1
3-MEDIUM,54389,PAPER,2002-12-15 00:00:00,1
3-MEDIUM,54390,TELEPHONES AND COMMUNICATION,2002-12-16 00:00:00,2
3-MEDIUM,54391,COMPUTER PERIPHERALS,2002-12-16 00:00:00,2
3-MEDIUM,54392,APPLIANCES,2002-12-15 00:00:00,1
3-MEDIUM,54393,CHAIRS & CHAIRMATS,2002-12-14 00:00:00,0
3-MEDIUM,54530,APPLIANCES,2002-12-21 00:00:00,2
3-MEDIUM,54531,OFFICE FURNISHINGS,2002-12-20 00:00:00,1
3-MEDIUM,54532,BINDERS AND BINDER ACCESSORIES,2002-12-21 00:00:00,2
3-MEDIUM,54533,OFFICE MACHINES,2002-12-20 00:00:00,1
3-MEDIUM,54534,BINDERS AND BINDER ACCESSORIES,2002-12-22 00:00:00,3
3-MEDIUM,54544,ENVELOPES,2002-12-20 00:00:00,1
3-MEDIUM,54545,PAPER,2002-12-20 00:00:00,1
3-MEDIUM,54546,PENS & ART SUPPLIES,2002-12-20 00:00:00,1
3-MEDIUM,54547,CHAIRS & CHAIRMATS,2002-12-21 00:00:00,2
3-MEDIUM,54548,PENS & ART SUPPLIES,2002-12-21 00:00:00,2
3-MEDIUM,54549,SCISSORS\, RULERS AND TRIMMERS,2002-12-21 00:00:00,2
3-MEDIUM,54556,RUBBER BANDS,2002-12-20 00:00:00,0
3-MEDIUM,54557,CHAIRS & CHAIRMATS,2002-12-21 00:00:00,1
3-MEDIUM,54561,COMPUTER PERIPHERALS,2002-12-22 00:00:00,2
3-MEDIUM,54562,OFFICE FURNISHINGS,2002-12-20 00:00:00,0
3-MEDIUM,54630,RUBBER BANDS,2002-12-24 00:00:00,1
3-MEDIUM,54631,RUBBER BANDS,2002-12-24 00:00:00,1
3-MEDIUM,54632,BINDERS AND BINDER ACCESSORIES,2002-12-23 00:00:00,0
3-MEDIUM,54633,OFFICE MACHINES,2002-12-24 00:00:00,1
3-MEDIUM,54634,STORAGE & ORGANIZATION,2002-12-25 00:00:00,2
3-MEDIUM,54635,BINDERS AND BINDER ACCESSORIES,2002-12-25 00:00:00,2
3-MEDIUM,54636,BINDERS AND BINDER ACCESSORIES,2002-12-23 00:00:00,0
3-MEDIUM,54637,BINDERS AND BINDER ACCESSORIES,2002-12-24 00:00:00,1
3-MEDIUM,54638,OFFICE FURNISHINGS,2002-12-25 00:00:00,2
3-MEDIUM,54639,BINDERS AND BINDER ACCESSORIES,2002-12-24 00:00:00,1
3-MEDIUM,54640,PENS & ART SUPPLIES,2002-12-24 00:00:00,1
3-MEDIUM,54649,TELEPHONES AND COMMUNICATION,2002-12-24 00:00:00,1
3-MEDIUM,54650,PAPER,2002-12-24 00:00:00,1
3-MEDIUM,54651,PAPER,2002-12-23 00:00:00,0
3-MEDIUM,54652,BINDERS AND BINDER ACCESSORIES,2002-12-25 00:00:00,2
3-MEDIUM,54653,COMPUTER PERIPHERALS,2002-12-24 00:00:00,1
3-MEDIUM,54654,TELEPHONES AND COMMUNICATION,2002-12-24 00:00:00,1
3-MEDIUM,54655,TABLES,2002-12-25 00:00:00,2
3-MEDIUM,54656,STORAGE & ORGANIZATION,2002-12-24 00:00:00,1
3-MEDIUM,54657,STORAGE & ORGANIZATION,2002-12-24 00:00:00,1
3-MEDIUM,54658,COMPUTER PERIPHERALS,2002-12-24 00:00:00,1
3-MEDIUM,54668,RUBBER BANDS,2002-12-25 00:00:00,1
3-MEDIUM,54669,RUBBER BANDS,2002-12-25 00:00:00,1
3-MEDIUM,54670,BINDERS AND BINDER ACCESSORIES,2002-12-26 00:00:00,2
3-MEDIUM,54671,TELEPHONES AND COMMUNICATION,2002-12-26 00:00:00,2
3-MEDIUM,54672,PENS & ART SUPPLIES,2002-12-25 00:00:00,1
3-MEDIUM,54673,PENS & ART SUPPLIES,2002-12-26 00:00:00,2
3-MEDIUM,54674,TABLES,2002-12-26 00:00:00,2
3-MEDIUM,54685,BINDERS AND BINDER ACCESSORIES,2002-12-26 00:00:00,2
3-MEDIUM,54686,COMPUTER PERIPHERALS,2002-12-26 00:00:00,2
3-MEDIUM,54687,TELEPHONES AND COMMUNICATION,2002-12-26 00:00:00,2
3-MEDIUM,54700,STORAGE & ORGANIZATION,2002-12-27 00:00:00,2
3-MEDIUM,54701,ENVELOPES,2002-12-25 00:00:00,0
3-MEDIUM,54702,PENS & ART SUPPLIES,2002-12-26 00:00:00,1
3-MEDIUM,54703,TELEPHONES AND COMMUNICATION,2002-12-27 00:00:00,2
3-MEDIUM,54737,BINDERS AND BINDER ACCESSORIES,2002-12-28 00:00:00,2
3-MEDIUM,54738,BOOKCASES,2002-12-27 00:00:00,1
3-MEDIUM,54739,BINDERS AND BINDER ACCESSORIES,2002-12-28 00:00:00,2
3-MEDIUM,54740,PENS & ART SUPPLIES,2002-12-28 00:00:00,2
3-MEDIUM,54741,APPLIANCES,2002-12-27 00:00:00,1
3-MEDIUM,54748,COMPUTER PERIPHERALS,2002-12-28 00:00:00,1
3-MEDIUM,54749,COMPUTER PERIPHERALS,2002-12-30 00:00:00,3
3-MEDIUM,54750,OFFICE MACHINES,2002-12-29 00:00:00,2
3-MEDIUM,54751,TELEPHONES AND COMMUNICATION,2002-12-28 00:00:00,1
3-MEDIUM,54752,OFFICE FURNISHINGS,2002-12-29 00:00:00,2
3-MEDIUM,54753,PAPER,2002-12-28 00:00:00,1
3-MEDIUM,54779,BINDERS AND BINDER ACCESSORIES,2002-12-29 00:00:00,0
3-MEDIUM,54780,OFFICE FURNISHINGS,2002-12-29 00:00:00,0
3-MEDIUM,54781,PAPER,2002-12-31 00:00:00,2
3-MEDIUM,54782,PENS & ART SUPPLIES,2002-12-31 00:00:00,2
3-MEDIUM,54783,PENS & ART SUPPLIES,2002-12-30 00:00:00,1
3-MEDIUM,54784,BINDERS AND BINDER ACCESSORIES,2002-12-30 00:00:00,1
3-MEDIUM,54785,TELEPHONES AND COMMUNICATION,2002-12-29 00:00:00,0
3-MEDIUM,54813,APPLIANCES,2002-12-31 00:00:00,1
3-MEDIUM,54814,STORAGE & ORGANIZATION,2003-01-01 00:00:00,2
3-MEDIUM,54815,BINDERS AND BINDER ACCESSORIES,2002-12-31 00:00:00,1
3-MEDIUM,54816,COMPUTER PERIPHERALS,2002-12-31 00:00:00,1
4-NOT SPECIFIED,52575,TELEPHONES AND COMMUNICATION,2002-10-01 00:00:00,0
4-NOT SPECIFIED,52576,COMPUTER PERIPHERALS,2002-10-02 00:00:00,1
4-NOT SPECIFIED,52577,PAPER,2002-10-02 00:00:00,1
4-NOT SPECIFIED,52578,STORAGE & ORGANIZATION,2002-10-03 00:00:00,2
4-NOT SPECIFIED,52595,COMPUTER PERIPHERALS,2002-10-04 00:00:00,2
4-NOT SPECIFIED,52596,COMPUTER PERIPHERALS,2002-10-04 00:00:00,2
4-NOT SPECIFIED,52601,PENS & ART SUPPLIES,2002-10-04 00:00:00,2
4-NOT SPECIFIED,52602,STORAGE & ORGANIZATION,2002-10-04 00:00:00,2
4-NOT SPECIFIED,52603,OFFICE FURNISHINGS,2002-10-03 00:00:00,1
4-NOT SPECIFIED,52604,APPLIANCES,2002-10-04 00:00:00,2
4-NOT SPECIFIED,52605,BINDERS AND BINDER ACCESSORIES,2002-10-04 00:00:00,2
4-NOT SPECIFIED,52606,PENS & ART SUPPLIES,2002-10-04 00:00:00,2
4-NOT SPECIFIED,52607,ENVELOPES,2002-10-04 00:00:00,2
4-NOT SPECIFIED,52621,OFFICE FURNISHINGS,2002-10-05 00:00:00,2
4-NOT SPECIFIED,52628,LABELS,2002-10-05 00:00:00,1
4-NOT SPECIFIED,52629,OFFICE FURNISHINGS,2002-10-06 00:00:00,2
4-NOT SPECIFIED,52630,TABLES,2002-10-06 00:00:00,2
4-NOT SPECIFIED,52631,PAPER,2002-10-05 00:00:00,1
4-NOT SPECIFIED,52632,PENS & ART SUPPLIES,2002-10-06 00:00:00,2
4-NOT SPECIFIED,52633,OFFICE MACHINES,2002-10-06 00:00:00,2
4-NOT SPECIFIED,52675,COMPUTER PERIPHERALS,2002-10-07 00:00:00,1
4-NOT SPECIFIED,52676,ENVELOPES,2002-10-09 00:00:00,3
4-NOT SPECIFIED,52677,BINDERS AND BINDER ACCESSORIES,2002-10-07 00:00:00,1
4-NOT SPECIFIED,52678,OFFICE FURNISHINGS,2002-10-08 00:00:00,2
4-NOT SPECIFIED,52679,TABLES,2002-10-08 00:00:00,2
4-NOT SPECIFIED,52680,BINDERS AND BINDER ACCESSORIES,2002-10-08 00:00:00,2
4-NOT SPECIFIED,52681,TELEPHONES AND COMMUNICATION,2002-10-07 00:00:00,1
4-NOT SPECIFIED,52682,OFFICE FURNISHINGS,2002-10-07 00:00:00,1
4-NOT SPECIFIED,52683,OFFICE FURNISHINGS,2002-10-09 00:00:00,3
4-NOT SPECIFIED,52684,COMPUTER PERIPHERALS,2002-10-08 00:00:00,2
4-NOT SPECIFIED,52687,BINDERS AND BINDER ACCESSORIES,2002-10-10 00:00:00,3
4-NOT SPECIFIED,52688,COMPUTER PERIPHERALS,2002-10-09 00:00:00,2
4-NOT SPECIFIED,52689,TABLES,2002-10-08 00:00:00,1
4-NOT SPECIFIED,52690,CHAIRS & CHAIRMATS,2002-10-10 00:00:00,3
4-NOT SPECIFIED,52691,RUBBER BANDS,2002-10-09 00:00:00,2
4-NOT SPECIFIED,52692,TABLES,2002-10-10 00:00:00,3
4-NOT SPECIFIED,52693,RUBBER BANDS,2002-10-08 00:00:00,1
4-NOT SPECIFIED,52730,TELEPHONES AND COMMUNICATION,2002-10-11 00:00:00,2
4-NOT SPECIFIED,52731,COMPUTER PERIPHERALS,2002-10-11 00:00:00,2
4-NOT SPECIFIED,52732,PAPER,2002-10-11 00:00:00,2
4-NOT SPECIFIED,52733,PENS & ART SUPPLIES,2002-10-10 00:00:00,1
4-NOT SPECIFIED,52734,OFFICE FURNISHINGS,2002-10-09 00:00:00,0
4-NOT SPECIFIED,52738,BINDERS AND BINDER ACCESSORIES,2002-10-11 00:00:00,2
4-NOT SPECIFIED,52739,BINDERS AND BINDER ACCESSORIES,2002-10-10 00:00:00,1
4-NOT SPECIFIED,52740,BINDERS AND BINDER ACCESSORIES,2002-10-10 00:00:00,1
4-NOT SPECIFIED,52741,STORAGE & ORGANIZATION,2002-10-10 00:00:00,1
4-NOT SPECIFIED,52742,SCISSORS\, RULERS AND TRIMMERS,2002-10-11 00:00:00,2
4-NOT SPECIFIED,52743,PENS & ART SUPPLIES,2002-10-11 00:00:00,2
4-NOT SPECIFIED,52748,OFFICE MACHINES,2002-10-10 00:00:00,1
4-NOT SPECIFIED,52749,TELEPHONES AND COMMUNICATION,2002-10-11 00:00:00,2
4-NOT SPECIFIED,52750,OFFICE FURNISHINGS,2002-10-11 00:00:00,2
4-NOT SPECIFIED,52774,PENS & ART SUPPLIES,2002-10-12 00:00:00,2
4-NOT SPECIFIED,52775,PENS & ART SUPPLIES,2002-10-10 00:00:00,0
4-NOT SPECIFIED,52776,PAPER,2002-10-10 00:00:00,0
4-NOT SPECIFIED,52777,COMPUTER PERIPHERALS,2002-10-13 00:00:00,3
4-NOT SPECIFIED,52778,STORAGE & ORGANIZATION,2002-10-10 00:00:00,0
4-NOT SPECIFIED,52779,LABELS,2002-10-13 00:00:00,3
4-NOT SPECIFIED,52780,PAPER,2002-10-12 00:00:00,2
4-NOT SPECIFIED,52799,COMPUTER PERIPHERALS,2002-10-11 00:00:00,1
4-NOT SPECIFIED,52800,TELEPHONES AND COMMUNICATION,2002-10-10 00:00:00,0
4-NOT SPECIFIED,52801,APPLIANCES,2002-10-10 00:00:00,0
4-NOT SPECIFIED,52802,BOOKCASES,2002-10-11 00:00:00,1
4-NOT SPECIFIED,52803,BINDERS AND BINDER ACCESSORIES,2002-10-12 00:00:00,2
4-NOT SPECIFIED,52827,APPLIANCES,2002-10-12 00:00:00,1
4-NOT SPECIFIED,52828,PAPER,2002-10-11 00:00:00,0
4-NOT SPECIFIED,52829,LABELS,2002-10-12 00:00:00,1
4-NOT SPECIFIED,52830,TABLES,2002-10-14 00:00:00,3
4-NOT SPECIFIED,52831,OFFICE FURNISHINGS,2002-10-12 00:00:00,1
4-NOT SPECIFIED,52832,CHAIRS & CHAIRMATS,2002-10-12 00:00:00,1
4-NOT SPECIFIED,52833,TELEPHONES AND COMMUNICATION,2002-10-13 00:00:00,2
4-NOT SPECIFIED,52834,BINDERS AND BINDER ACCESSORIES,2002-10-13 00:00:00,2
4-NOT SPECIFIED,52835,PAPER,2002-10-13 00:00:00,2
4-NOT SPECIFIED,52836,COMPUTER PERIPHERALS,2002-10-13 00:00:00,2
4-NOT SPECIFIED,52837,TELEPHONES AND COMMUNICATION,2002-10-12 00:00:00,1
4-NOT SPECIFIED,52838,TELEPHONES AND COMMUNICATION,2002-10-11 00:00:00,0
4-NOT SPECIFIED,52839,COMPUTER PERIPHERALS,2002-10-13 00:00:00,2
4-NOT SPECIFIED,52840,TABLES,2002-10-12 00:00:00,1
4-NOT SPECIFIED,52860,PENS & ART SUPPLIES,2002-10-13 00:00:00,1
4-NOT SPECIFIED,52861,PENS & ART SUPPLIES,2002-10-15 00:00:00,3
4-NOT SPECIFIED,52862,PAPER,2002-10-13 00:00:00,1
4-NOT SPECIFIED,52863,LABELS,2002-10-14 00:00:00,2
