none_Order_Date_ok,none_PID_ok,none_Product_Container_nk,"none_Product_Name_nk",sum_Fill_Time_ok
2001-06-20 00:00:00,40956,SMALL BOX,"White Computer Printout Paper by Universal",12
2001-06-20 00:00:00,40957,MEDIUM BOX,"Tenex Chairmat w/ Average Lip, 45"" x 53""",12
2001-06-20 00:00:00,40958,JUMBO BOX,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",12
2001-06-20 00:00:00,40959,JUMBO DRUM,"Global Wood Trimmed Manager's Task Chair, Khaki",12
2001-06-20 00:00:00,40960,SMALL BOX,"Xerox 1880",12
2001-06-20 00:00:00,40961,SMALL BOX,"Xerox 1959",12
2001-06-20 00:00:00,40983,SMALL PACK,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",12
2001-06-20 00:00:00,40984,SMALL PACK,"Memorex 3"" Mini 21 Minute CD-R, 10/Pack",12
2001-06-20 00:00:00,40985,WRAP BAG,"Dixon Ticonderoga Maple Cedar Pencil, #2",12
2001-06-20 00:00:00,40986,WRAP BAG,"Newell 344",12
2001-06-20 00:00:00,40987,WRAP BAG,"Rubber Band Ball",12
2001-06-20 00:00:00,40988,SMALL BOX,"Xerox 207",12
2001-06-21 00:00:00,40998,JUMBO BOX,"Global Adaptabilities??? Conference Tables",12
2001-06-21 00:00:00,40999,JUMBO BOX,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",12
2001-06-21 00:00:00,41000,SMALL BOX,"Xerox 1949",12
2001-06-21 00:00:00,41001,SMALL BOX,"Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders",12
2001-06-21 00:00:00,41002,JUMBO BOX,"Balt Solid Wood Round Tables",12
2001-06-21 00:00:00,41003,LARGE BOX,"Canon PC940 Copier",12
2001-06-21 00:00:00,41004,SMALL PACK,"Maxell 3.5"" DS/HD IBM-Formatted Diskettes, 10/Pack",12
2001-06-21 00:00:00,41010,WRAP BAG,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",12
2001-06-21 00:00:00,41011,SMALL PACK,"Eldon Regeneration Recycled Desk Accessories, Smoke",12
2001-06-21 00:00:00,41012,MEDIUM BOX,"Advantus Rolling Drawer Organizers",12
2001-06-21 00:00:00,41013,WRAP BAG,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",12
2001-06-21 00:00:00,41028,JUMBO DRUM,"Hon Deluxe Fabric Upholstered Stacking Chairs",12
2001-06-22 00:00:00,41037,SMALL BOX,"Xerox 1985",12
2001-06-22 00:00:00,41038,SMALL BOX,"7190",12
2001-06-22 00:00:00,41039,SMALL BOX,"Avery 50",12
2001-06-24 00:00:00,41083,SMALL PACK,"Panasonic KP-4ABK Battery-Operated Pencil Sharpener",12
2001-06-24 00:00:00,41084,SMALL BOX,"Avery 517",12
2001-06-25 00:00:00,41096,SMALL BOX,"Economy Rollaway Files",12
2001-06-25 00:00:00,41097,WRAP BAG,"Newell 326",12
2001-06-25 00:00:00,41098,JUMBO DRUM,"Sharp 1540cs Digital Laser Copier",12
2001-06-25 00:00:00,41099,MEDIUM BOX,"Digital Answering System with Time/Date Stamp",12
2001-06-25 00:00:00,41100,SMALL BOX,"2180",12
2001-06-25 00:00:00,41101,JUMBO BOX,"O'Sullivan Cherrywood Estates Traditional Barrister Bookcase",12
2001-06-25 00:00:00,41102,SMALL BOX,"Acco Expandable Hanging Binders",12
2001-06-26 00:00:00,41107,WRAP BAG,"Colored Push Pins",12
2001-06-26 00:00:00,41108,SMALL BOX,"Xerox 1887",12
2001-06-26 00:00:00,41118,JUMBO BOX,"Hon Racetrack Conference Tables",12
2001-06-30 00:00:00,41185,JUMBO BOX,"Lexmark Z65 Color Inkjet Printer",12
2001-06-30 00:00:00,41186,WRAP BAG,"Newell 325",12
2001-07-02 00:00:00,41215,JUMBO DRUM,"Global Comet??? Stacking Armless Chair",12
2001-07-02 00:00:00,41216,SMALL PACK,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",12
2001-07-02 00:00:00,41217,MEDIUM BOX,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",12
2001-07-02 00:00:00,41218,SMALL BOX,"Staples Copy Paper (20Lb. and 84 Bright)",12
2001-07-03 00:00:00,41251,WRAP BAG,"Economy #2 Pencils",12
2001-07-03 00:00:00,41252,MEDIUM BOX,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",12
2001-07-03 00:00:00,41253,SMALL BOX,"Hanging Personal Folder File",12
2001-07-03 00:00:00,41255,SMALL BOX,"Belkin 105-Key Black Keyboard",12
2001-07-04 00:00:00,41262,SMALL BOX,"Ibico Plastic and Wire Spiral Binding Combs",12
2001-07-04 00:00:00,41263,SMALL BOX,"Trav-L-File Heavy-Duty Shuttle II, Black",12
2001-07-04 00:00:00,41264,WRAP BAG,"Eberhard Faber 3 1/2"" Golf Pencils",12
2001-07-04 00:00:00,41265,JUMBO DRUM,"Global Wood Trimmed Manager's Task Chair, Khaki",12
2001-07-04 00:00:00,41266,WRAP BAG,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",12
2001-07-04 00:00:00,41267,WRAP BAG,"Master Caster Door Stop, Large Brown",12
2001-07-04 00:00:00,41268,SMALL BOX,"GBC Binding covers",12
2001-07-05 00:00:00,41286,LARGE BOX,"Hon 5100 Series Wood Tables",12
2001-07-05 00:00:00,41287,SMALL PACK,"Acme® Kleen Earth® Office Shears",12
2001-07-05 00:00:00,41288,SMALL BOX,"StarTAC ST7762",12
2001-07-05 00:00:00,41289,JUMBO DRUM,"Lexmark Z54se Color Inkjet Printer",12
2001-07-05 00:00:00,41290,SMALL BOX,"Xerox 1982",12
2001-07-05 00:00:00,41305,SMALL PACK,"Sony IBM Color Diskettes, 25/Pack",12
2001-07-06 00:00:00,41318,SMALL BOX,"Belkin 7-Outlet SurgeMaster Home Series",12
2001-07-06 00:00:00,41319,SMALL BOX,"Keytronic Designer 104- Key Black Keyboard",12
2001-07-06 00:00:00,41320,SMALL BOX,"Recycled Interoffice Envelopes with Re-Use-A-Seal® Closure, 10 x 13",12
2001-07-06 00:00:00,41321,SMALL BOX,"Eureka Sanitaire ® Commercial Upright",12
2001-07-06 00:00:00,41322,SMALL BOX,"Xerox 205",12
2001-07-06 00:00:00,41329,SMALL BOX,"M70",12
2001-07-06 00:00:00,41330,JUMBO DRUM,"Hon 30"" x 60"" Table with Locking Drawer",12
2001-07-06 00:00:00,41331,SMALL BOX,"GBC VeloBinder Electric Binding Machine",12
2001-07-06 00:00:00,41332,SMALL PACK,"Fiskars® Home & Office Scissors",12
2001-07-06 00:00:00,41333,SMALL BOX,"Fellowes Recycled Storage Drawers",12
2001-07-06 00:00:00,41345,WRAP BAG,"Manco Dry-Lighter??? Erasable Highlighter",12
2001-07-07 00:00:00,41365,SMALL PACK,"Advantus Panel Wall Certificate Holder - 8.5x11",12
2001-07-07 00:00:00,41366,WRAP BAG,"Alliance Big Bands Rubber Bands, 12/Pack",12
2001-07-07 00:00:00,41367,MEDIUM BOX,"AT&T 1726 Digital Answering Machine",12
2001-07-07 00:00:00,41368,JUMBO DRUM,"High-Back Leather Manager's Chair",12
2001-07-07 00:00:00,41369,SMALL BOX,"Wilson Jones Turn Tabs Binder Tool for Ring Binders",12
2001-07-08 00:00:00,41400,SMALL BOX,"Xerox 1919",12
2001-07-09 00:00:00,41408,SMALL PACK,"Boston School Pro Electric Pencil Sharpener, 1670",12
2001-07-09 00:00:00,41409,WRAP BAG,"Newell 350",12
2001-07-09 00:00:00,41410,LARGE BOX,"Eldon Base for stackable storage shelf, platinum",12
2001-07-09 00:00:00,41411,WRAP BAG,"Newell 335",12
2001-07-09 00:00:00,41412,SMALL BOX,"Avery 503",12
2001-07-09 00:00:00,41413,SMALL BOX,"Fellowes Binding Cases",12
2001-07-10 00:00:00,41418,MEDIUM BOX,"Harmony HEPA Quiet Air Purifiers",12
2001-07-10 00:00:00,41419,SMALL PACK,"Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener",12
2001-07-10 00:00:00,41420,SMALL BOX,"Cardinal® EasyOpen® D-Ring Binders",12
2001-07-10 00:00:00,41421,SMALL BOX,"Fashion Color Clasp Envelopes",12
2001-07-10 00:00:00,41422,LARGE BOX,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",12
2001-07-10 00:00:00,41423,MEDIUM BOX,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",12
2001-07-10 00:00:00,41424,SMALL BOX,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",12
2001-07-11 00:00:00,41445,SMALL PACK,"DS/HD IBM Formatted Diskettes, 50/Pack - Staples",12
2001-07-11 00:00:00,41446,LARGE BOX,"Hon 5100 Series Wood Tables",12
2001-07-11 00:00:00,41448,SMALL PACK,"Acme® Design Stainless Steel Bent Scissors",12
2001-07-11 00:00:00,41449,SMALL BOX,"Howard Miller 12-3/4 Diameter Accuwave DS ??? Wall Clock",12
2001-07-13 00:00:00,41495,SMALL PACK,"Acme Galleria® Hot Forged Steel Scissors with Colored Handles",12
2001-07-13 00:00:00,41496,WRAP BAG,"Newell 341",12
2001-07-13 00:00:00,41497,LARGE BOX,"Fellowes Officeware??? Wire Shelving",12
2001-07-13 00:00:00,41498,SMALL PACK,"Accessory28",12
2001-07-13 00:00:00,41502,JUMBO DRUM,"Global Leather & Oak Executive Chair, Burgundy",12
2001-07-13 00:00:00,41503,WRAP BAG,"Newell 314",12
2001-07-13 00:00:00,41504,SMALL BOX,"Binder Posts",12
2001-07-13 00:00:00,41505,SMALL BOX,"768",12
2001-07-13 00:00:00,41506,SMALL BOX,"Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)",12
2001-07-15 00:00:00,41542,SMALL BOX,"Xerox 192",12
2001-07-15 00:00:00,41543,WRAP BAG,"Newell 337",12
2001-07-15 00:00:00,41544,SMALL BOX,"GBC VeloBind Cover Sets",12
2001-07-15 00:00:00,41545,SMALL BOX,"Accessory27",12
2001-07-15 00:00:00,41546,SMALL BOX,"Wilson Jones Leather-Like Binders with DublLock® Round Rings",12
2001-07-15 00:00:00,41547,SMALL BOX,"Xerox 1883",12
2001-07-15 00:00:00,41548,SMALL BOX,"Xerox 1971",12
2001-07-17 00:00:00,41575,WRAP BAG,"Newell 319",12
2001-07-17 00:00:00,41576,LARGE BOX,"Hon 5100 Series Wood Tables",12
2001-07-17 00:00:00,41577,JUMBO BOX,"Bevis Round Conference Table Top & Single Column Base",12
2001-07-17 00:00:00,41578,SMALL BOX,"GBC Wire Binding Combs",12
2001-07-17 00:00:00,41579,SMALL BOX,"Xerox 1943",12
2001-07-17 00:00:00,41580,SMALL BOX,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",12
2001-07-17 00:00:00,41581,SMALL BOX,"Avery Heavy-Duty EZD??? View Binder with Locking Rings",12
2001-07-18 00:00:00,41587,SMALL BOX,"Wilson Jones Leather-Like Binders with DublLock® Round Rings",12
2001-07-18 00:00:00,41588,SMALL BOX,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",12
2001-07-18 00:00:00,41589,WRAP BAG,"Accessory25",12
2001-07-18 00:00:00,41590,JUMBO BOX,"O'Sullivan 2-Shelf Heavy-Duty Bookcases",12
2001-07-18 00:00:00,41591,WRAP BAG,"Master Caster Door Stop, Brown",12
2001-07-18 00:00:00,41592,SMALL BOX,"GBC DocuBind 300 Electric Binding Machine",12
2001-07-18 00:00:00,41593,SMALL BOX,"GBC Recycled VeloBinder Covers",12
2001-07-18 00:00:00,41599,SMALL BOX,"Ibico Recycled Linen-Style Covers",12
2001-07-18 00:00:00,41600,WRAP BAG,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",12
2001-07-18 00:00:00,41601,SMALL PACK,"Nu-Dell Oak Frame",12
2001-07-18 00:00:00,41602,SMALL PACK,"DAX Metal Frame, Desktop, Stepped-Edge",12
2001-07-18 00:00:00,41603,MEDIUM BOX,"Holmes HEPA Air Purifier",12
2001-07-18 00:00:00,41604,WRAP BAG,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",12
2001-07-18 00:00:00,41605,JUMBO DRUM,"Epson DFX5000+ Dot Matrix Printer",12
2001-07-18 00:00:00,41606,WRAP BAG,"Crayola Colored Pencils",12
2001-07-18 00:00:00,41607,SMALL BOX,"Howard Miller 12"" Round Wall Clock",12
2001-07-18 00:00:00,41613,SMALL BOX,"Belkin 7 Outlet SurgeMaster II",12
2001-07-18 00:00:00,41614,SMALL PACK,"Verbatim DVD-RAM, 9.4GB, Rewritable, Type 1, DS, DataLife Plus",12
2001-07-18 00:00:00,41615,WRAP BAG,"Acme Rosewood Handle Letter Opener",12
2001-07-20 00:00:00,41643,SMALL BOX,"Avery Heavy-Duty EZD??? View Binder with Locking Rings",12
2001-07-20 00:00:00,41644,SMALL BOX,"GBC Recycled Grain Textured Covers",12
2001-07-20 00:00:00,41645,LARGE BOX,"Space Solutions Commercial Steel Shelving",12
2001-07-20 00:00:00,41646,SMALL BOX,"Xerox 203",12
2001-07-20 00:00:00,41647,SMALL BOX,"Zoom Telephonics V.92.V.44 Controllerless Modem",12
2001-07-20 00:00:00,41648,SMALL BOX,"Microsoft Wireless Optical Desktop",12
2001-07-20 00:00:00,41649,SMALL BOX,"Fellowes 17-key keypad for PS/2 interface",12
2001-07-20 00:00:00,41650,SMALL PACK,"Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener",12
2001-07-20 00:00:00,41651,JUMBO BOX,"Global Adaptabilities??? Conference Tables",12
2001-07-20 00:00:00,41652,SMALL BOX,"Xerox 212",12
2001-07-20 00:00:00,41653,LARGE BOX,"Bravo II??? Megaboss® 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",12
2001-07-21 00:00:00,41698,SMALL BOX,"Xerox Color Copier Paper, 11"" x 17"", Ream",12
2001-07-21 00:00:00,41699,SMALL PACK,"Fiskars® Spring-Action Scissors",12
2001-07-21 00:00:00,41700,SMALL BOX,"PC Concepts 116 Key Quantum 3000 Keyboard",12
2001-07-21 00:00:00,41701,SMALL BOX,"Acco Hanging Data Binders",12
2001-07-21 00:00:00,41702,WRAP BAG,"Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color",12
2001-07-21 00:00:00,41703,SMALL BOX,"Xerox 1975",12
2001-07-22 00:00:00,41720,SMALL BOX,"Tops Green Bar Computer Printout Paper",12
2001-07-22 00:00:00,41721,WRAP BAG,"EcoTones® Memo Sheets",12
2001-07-23 00:00:00,41731,SMALL PACK,"Nu-Dell Float Frame 11 x 14 1/2",12
2001-07-23 00:00:00,41732,SMALL BOX,"GBC Linen Binding Covers",12
2001-07-23 00:00:00,41733,SMALL BOX,"Microsoft Multimedia Keyboard",12
2001-07-23 00:00:00,41734,SMALL BOX,"File Shuttle II and Handi-File, Black",12
2001-07-23 00:00:00,41735,WRAP BAG,"Newell 328",12
2001-07-24 00:00:00,41761,SMALL BOX,"Redi-Strip??? #10 Envelopes, 4 1/8 x 9 1/2",12
2001-07-25 00:00:00,41768,SMALL PACK,"Boston 1900 Electric Pencil Sharpener",12
2001-07-25 00:00:00,41770,SMALL BOX,"Recycled Steel Personal File for Standard File Folders",12
2001-07-25 00:00:00,41771,SMALL BOX,"Staples SimpliFile® Letter/Legal Tote",12
2001-07-25 00:00:00,41772,WRAP BAG,"Eldon® 100 Class??? Desk Accessories",12
2001-07-27 00:00:00,41820,SMALL BOX,"Economy Rollaway Files",12
2001-07-27 00:00:00,41821,SMALL PACK,"Maxell 4.7GB DVD+R 5/Pack",12
2001-07-27 00:00:00,41822,MEDIUM BOX,"Soundgear Copyboard Conference Phone, Optional Battery",12
2001-07-27 00:00:00,41823,SMALL BOX,"Xerox 1981",12
2001-07-27 00:00:00,41831,SMALL PACK,"Imation 3.5"", RTS 247544 3M 3.5 DSDD, 10/Pack",12
2001-07-27 00:00:00,41832,JUMBO DRUM,"Epson FX-980 Dot Matrix Printer",12
2001-07-27 00:00:00,41833,SMALL BOX,"SC-3160",12
2001-07-27 00:00:00,41834,SMALL BOX,"StarTAC Series",12
2001-07-27 00:00:00,41835,JUMBO BOX,"Hon iLevel??? Computer Training Table",12
2001-07-28 00:00:00,41869,LARGE BOX,"Safco Commercial Shelving",12
2001-07-31 00:00:00,41940,SMALL BOX,"Acco 3-Hole Punch",12
2001-07-31 00:00:00,41941,LARGE BOX,"Black & Decker Filter for Double Action Dustbuster® Cordless Vac BLDV7210",12
2001-08-01 00:00:00,41958,LARGE BOX,"Canon PC1060 Personal Laser Copier",12
2001-08-01 00:00:00,41959,SMALL BOX,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",12
2001-08-01 00:00:00,41960,LARGE BOX,"Sharp 1540cs Digital Laser Copier",12
2001-08-01 00:00:00,41961,SMALL BOX,"Staples® General Use 3-Ring Binders",12
2001-08-01 00:00:00,41962,SMALL BOX,"Zoom V.92 USB External Faxmodem",12
2001-08-03 00:00:00,41993,SMALL BOX,"Crate-A-Files???",12
2001-08-03 00:00:00,41994,JUMBO BOX,"KI Adjustable-Height Table",12
2001-08-03 00:00:00,41995,SMALL BOX,"Avery Non-Stick Binders",12
2001-08-03 00:00:00,41996,WRAP BAG,"Dixon Prang® Watercolor Pencils, 10-Color Set with Brush",12
2001-08-03 00:00:00,41997,WRAP BAG,"Dixon Ticonderoga Maple Cedar Pencil, #2",12
2001-08-03 00:00:00,41998,SMALL PACK,"Imation 3.5"" IBM-Formatted Diskettes, 10/Pack",12
2001-08-03 00:00:00,41999,SMALL BOX,"Self-Adhesive Address Labels for Typewriters with Dispenser Box",12
2001-08-04 00:00:00,42018,WRAP BAG,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",12
2001-08-04 00:00:00,42019,SMALL BOX,"Xerox 1884",12
2001-08-04 00:00:00,42020,JUMBO DRUM,"Okidata ML520 Series Dot Matrix Printers",12
2001-08-04 00:00:00,42021,SMALL BOX,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",12
2001-08-04 00:00:00,42022,SMALL PACK,"Executive Impressions 14""",12
2001-08-04 00:00:00,42025,WRAP BAG,"Things To Do Today Pad",12
2001-08-04 00:00:00,42026,MEDIUM BOX,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",12
2001-08-07 00:00:00,42086,SMALL BOX,"Avery Non-Stick Binders",12
2001-08-07 00:00:00,42087,WRAP BAG,"Newell 328",12
2001-08-08 00:00:00,42097,SMALL BOX,"A1228",12
2001-08-08 00:00:00,42098,WRAP BAG,"Manco Dry-Lighter??? Erasable Highlighter",12
2001-08-08 00:00:00,42099,JUMBO BOX,"Bevis Oval Conference Table, Walnut",12
2001-08-08 00:00:00,42104,SMALL BOX,"Ibico Standard Transparent Covers",12
2001-08-08 00:00:00,42105,JUMBO DRUM,"Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms",12
2001-08-09 00:00:00,42112,SMALL BOX,"Wilson Jones ???Snap??? Scratch Pad Binder Tool for Ring Binders",12
2001-08-09 00:00:00,42113,WRAP BAG,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",12
2001-08-09 00:00:00,42114,MEDIUM BOX,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",12
2001-08-09 00:00:00,42115,LARGE BOX,"Carina Media Storage Towers in Natural & Black",12
2001-08-09 00:00:00,42117,JUMBO DRUM,"Office Star - Contemporary Task Swivel Chair",12
2001-08-09 00:00:00,42118,SMALL BOX,"Microsoft Natural Keyboard Elite",12
2001-08-09 00:00:00,42119,SMALL BOX,"I888",12
2001-08-09 00:00:00,42120,SMALL BOX,"Xerox 1937",12
2001-08-09 00:00:00,42121,SMALL BOX,"Wilson Jones Turn Tabs Binder Tool for Ring Binders",12
2001-08-10 00:00:00,42145,WRAP BAG,"OIC Thumb-Tacks",12
2001-08-10 00:00:00,42146,JUMBO BOX,"Sauder Camden County Collection Libraries, Planked Cherry Finish",12
2001-08-10 00:00:00,42149,SMALL BOX,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",12
2001-08-10 00:00:00,42150,SMALL BOX,"Xerox 1881",12
2001-08-10 00:00:00,42151,SMALL BOX,"6160m",12
2001-08-10 00:00:00,42152,SMALL BOX,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",12
2001-08-10 00:00:00,42153,SMALL PACK,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",12
2001-08-10 00:00:00,42154,JUMBO DRUM,"Hon Comfortask® Task/Swivel Chairs",12
2001-08-10 00:00:00,42155,JUMBO BOX,"O'Sullivan 3-Shelf Heavy-Duty Bookcases",12
2001-08-11 00:00:00,42186,JUMBO DRUM,"Tennsco 6- and 18-Compartment Lockers",12
2001-08-11 00:00:00,42187,SMALL BOX,"MicroTAC 650",12
2001-08-11 00:00:00,42188,SMALL BOX,"Fellowes 8 Outlet Superior Workstation Surge Protector",12
2001-08-11 00:00:00,42189,MEDIUM BOX,"Holmes Harmony HEPA Air Purifier for 17 x 20 Room",12
2001-08-12 00:00:00,42216,LARGE BOX,"SAFCO Commercial Wire Shelving, 72h",12
2001-08-12 00:00:00,42217,SMALL BOX,"Avery 500",12
2001-08-12 00:00:00,42218,SMALL BOX,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",12
2001-08-12 00:00:00,42219,WRAP BAG,"Zebra Zazzle Fluorescent Highlighters",12
2001-08-12 00:00:00,42224,LARGE BOX,"Tennsco Industrial Shelving",12
2001-08-12 00:00:00,42225,SMALL BOX,"Xerox 220",12
2001-08-12 00:00:00,42226,WRAP BAG,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",12
2001-08-12 00:00:00,42227,SMALL BOX,"Prestige Round Ring Binders",12
2001-08-12 00:00:00,42228,MEDIUM BOX,"Eldon Cleatmat Plus??? Chair Mats for High Pile Carpets",12
2001-08-12 00:00:00,42232,SMALL BOX,"Convenience Packs of Business Envelopes",12
2001-08-12 00:00:00,42233,SMALL BOX,"Xerox 1998",12
2001-08-12 00:00:00,42234,SMALL BOX,"Xerox 1941",12
2001-08-12 00:00:00,42235,SMALL BOX,"SpineVue® Locking Slant-D® Ring Binders by Cardinal",12
2001-08-12 00:00:00,42236,MEDIUM BOX,"Martin Yale Chadless Opener Electric Letter Opener",12
2001-08-12 00:00:00,42237,SMALL BOX,"GBC Prestige Therm-A-Bind Covers",12
2001-08-14 00:00:00,42267,SMALL BOX,"Xerox 1922",12
2001-08-14 00:00:00,42268,SMALL BOX,"Eureka The Boss® Lite 10-Amp Upright Vacuum, Blue",12
2001-08-16 00:00:00,42287,SMALL BOX,"g520",12
2001-08-16 00:00:00,42288,SMALL BOX,"Xerox 1965",12
2001-08-16 00:00:00,42289,SMALL PACK,"Boston 1730 StandUp Electric Pencil Sharpener",12
2001-08-16 00:00:00,42290,WRAP BAG,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",12
2001-08-16 00:00:00,42291,JUMBO BOX,"Bush Advantage Collection® Round Conference Table",12
2001-08-16 00:00:00,42292,JUMBO DRUM,"Office Star Flex Back Scooter Chair with Aluminum Finish Frame",12
2001-08-16 00:00:00,42293,MEDIUM BOX,"Tenex Chairmats For Use with Hard Floors",12
2001-08-20 00:00:00,42415,SMALL BOX,"Xerox 1936",12
2001-08-20 00:00:00,42416,JUMBO DRUM,"Safco Drafting Table",12
2001-08-20 00:00:00,42417,SMALL BOX,"Fellowes Super Stor/Drawer®",12
2001-08-20 00:00:00,42418,SMALL BOX,"Avery 482",12
2001-08-22 00:00:00,42454,SMALL BOX,"252",12
2001-08-22 00:00:00,42455,WRAP BAG,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",12
2001-08-22 00:00:00,42456,SMALL BOX,"Xerox 1902",12
2001-08-22 00:00:00,42457,SMALL BOX,"Personal Creations??? Ink Jet Cards and Labels",12
2001-08-22 00:00:00,42458,SMALL BOX,"Avery Binding System Hidden Tab??? Executive Style Index Sets",12
2001-08-22 00:00:00,42459,SMALL PACK,"Acme® Kleen Earth® Office Shears",12
2001-08-22 00:00:00,42460,SMALL BOX,"Xerox 220",12
2001-08-22 00:00:00,42461,SMALL BOX,"Avery 480",12
2001-08-22 00:00:00,42462,SMALL BOX,"Xerox 205",12
2001-08-22 00:00:00,42463,SMALL PACK,"Imation Neon DS/HD Diskettes, 10/Pack",12
2001-08-22 00:00:00,42464,WRAP BAG,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",12
2001-08-23 00:00:00,42502,SMALL BOX,"Avery Heavy-Duty EZD ??? Binder With Locking Rings",12
2001-08-23 00:00:00,42503,SMALL PACK,"Memorex 80 Minute CD-R, 30/Pack",12
2001-08-23 00:00:00,42504,SMALL PACK,"Maxell 4.7GB DVD+RW 3/Pack",12
2001-08-24 00:00:00,42510,SMALL BOX,"Xerox 1943",12
2001-08-24 00:00:00,42511,SMALL BOX,"AT&T 2230 Dual Handset Phone With Caller ID/Call Waiting",12
2001-08-24 00:00:00,42512,SMALL BOX,"Xerox 190",12
2001-08-24 00:00:00,42513,JUMBO DRUM,"Panasonic KX-P2130 Dot Matrix Printer",12
2001-08-24 00:00:00,42514,SMALL BOX,"Cameo Buff Policy Envelopes",12
2001-08-24 00:00:00,42515,JUMBO DRUM,"Hon 30"" x 60"" Table with Locking Drawer",12
2001-08-24 00:00:00,42516,SMALL BOX,"Security-Tint Envelopes",12
2001-08-24 00:00:00,42517,SMALL BOX,"3360",12
2001-08-24 00:00:00,42518,SMALL BOX,"6185i",12
2001-08-24 00:00:00,42519,SMALL BOX,"Avery® 3 1/2"" Diskette Storage Pages, 10/Pack",12
2001-08-24 00:00:00,42520,SMALL BOX,"GBC DocuBind 200 Manual Binding Machine",12
2001-08-24 00:00:00,42521,SMALL BOX,"Logitech Cordless Elite Duo",12
2001-08-24 00:00:00,42522,LARGE BOX,"Space Solutions??? Industrial Galvanized Steel Shelving.",12
2001-08-25 00:00:00,42540,SMALL BOX,"Belkin MediaBoard 104- Keyboard",12
2001-08-25 00:00:00,42541,LARGE BOX,"SAFCO Boltless Steel Shelving",12
2001-08-25 00:00:00,42542,MEDIUM BOX,"36X48 HARDFLOOR CHAIRMAT",12
2001-08-25 00:00:00,42543,SMALL BOX,"Eureka The Boss® Cordless Rechargeable Stick Vac",12
2001-08-26 00:00:00,42552,MEDIUM BOX,"DataProducts Ampli Magnifier Task Lamp, Black,",12
2001-08-26 00:00:00,42553,JUMBO DRUM,"Novimex Turbo Task Chair",12
2001-08-26 00:00:00,42554,SMALL BOX,"Accessory12",12
2001-08-26 00:00:00,42563,SMALL BOX,"3Com US Robotics 56K Internal Fax Modem",12
2001-08-26 00:00:00,42564,SMALL PACK,"Prism CD-Recordable Discs",12
2001-08-28 00:00:00,42594,SMALL BOX,"Southworth 25% Cotton Premium Laser Paper and Envelopes",12
2001-08-28 00:00:00,42595,SMALL BOX,"Xerox 1925",12
2001-08-28 00:00:00,42596,SMALL BOX,"5170i",12
2001-08-28 00:00:00,42597,SMALL BOX,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",12
2001-08-28 00:00:00,42598,JUMBO BOX,"Balt Solid Wood Rectangular Table",12
2001-08-28 00:00:00,42599,JUMBO DRUM,"Global Italian Leather Office Chair",12
2001-08-28 00:00:00,42602,SMALL BOX,"Xerox 1989",12
