TDSName,TestName,Passed,Closest Expected,Diff count,Test Case,Error Msg,Error Type,Query Time (ms),Generated SQL,Actual (100)tuples,Expected (100)tuples,Fail,Pass,% Passing
cast_calcs.mydb,date.datetrunc.sow.day,1,0,0,"DATETRUNC('day', [date2], 'sunday')",None,,770,"
      SELECT ADDDATE( DATE_FORMAT( `Calcs`.`date2`, '%Y-%m-%d 00:00:00' ), INTERVAL 0 SECOND ) AS `TEMP(Test)(151653785)(0)`
FROM `Calcs`
GROUP BY 1
    ","#1972-07-12 00:00:00#
#1974-03-17 00:00:00#
#1974-05-03 00:00:00#
#1976-09-09 00:00:00#
#1977-02-08 00:00:00#
#1977-04-20 00:00:00#
#1980-07-26 00:00:00#
#1980-11-07 00:00:00#
#1988-01-05 00:00:00#
#1994-04-20 00:00:00#
#1995-06-04 00:00:00#
#1995-09-03 00:00:00#
#1997-05-30 00:00:00#
#1997-09-19 00:00:00#
#1998-08-12 00:00:00#
#2001-02-04 00:00:00#
#2002-04-27 00:00:00#","#1972-07-12 00:00:00#
#1974-03-17 00:00:00#
#1974-05-03 00:00:00#
#1976-09-09 00:00:00#
#1977-02-08 00:00:00#
#1977-04-20 00:00:00#
#1980-07-26 00:00:00#
#1980-11-07 00:00:00#
#1988-01-05 00:00:00#
#1994-04-20 00:00:00#
#1995-06-04 00:00:00#
#1995-09-03 00:00:00#
#1997-05-30 00:00:00#
#1997-09-19 00:00:00#
#1998-08-12 00:00:00#
#2001-02-04 00:00:00#
#2002-04-27 00:00:00#",,,
cast_calcs.mydb,date.datetrunc.sow.day,1,0,0,"DATETRUNC('day', [datetime0], 'monday')",None,,673,"
      SELECT ADDDATE( DATE_FORMAT( `Calcs`.`datetime0`, '%Y-%m-%d 00:00:00' ), INTERVAL 0 SECOND ) AS `TEMP(Test)(1373895161)(0)`
FROM `Calcs`
GROUP BY 1
    ","#2004-07-04 00:00:00#
#2004-07-05 00:00:00#
#2004-07-09 00:00:00#
#2004-07-12 00:00:00#
#2004-07-14 00:00:00#
#2004-07-17 00:00:00#
#2004-07-19 00:00:00#
#2004-07-22 00:00:00#
#2004-07-23 00:00:00#
#2004-07-25 00:00:00#
#2004-07-26 00:00:00#
#2004-07-28 00:00:00#
#2004-07-31 00:00:00#
#2004-08-02 00:00:00#","#2004-07-04 00:00:00#
#2004-07-05 00:00:00#
#2004-07-09 00:00:00#
#2004-07-12 00:00:00#
#2004-07-14 00:00:00#
#2004-07-17 00:00:00#
#2004-07-19 00:00:00#
#2004-07-22 00:00:00#
#2004-07-23 00:00:00#
#2004-07-25 00:00:00#
#2004-07-26 00:00:00#
#2004-07-28 00:00:00#
#2004-07-31 00:00:00#
#2004-08-02 00:00:00#",,,
cast_calcs.mydb,date.datetrunc.sow.day,1,0,0,"DATETRUNC('day', [datetime0], 'sunday')",None,,571,"
      SELECT ADDDATE( DATE_FORMAT( `Calcs`.`datetime0`, '%Y-%m-%d 00:00:00' ), INTERVAL 0 SECOND ) AS `TEMP(Test)(543203842)(0)`
FROM `Calcs`
GROUP BY 1
    ","#2004-07-04 00:00:00#
#2004-07-05 00:00:00#
#2004-07-09 00:00:00#
#2004-07-12 00:00:00#
#2004-07-14 00:00:00#
#2004-07-17 00:00:00#
#2004-07-19 00:00:00#
#2004-07-22 00:00:00#
#2004-07-23 00:00:00#
#2004-07-25 00:00:00#
#2004-07-26 00:00:00#
#2004-07-28 00:00:00#
#2004-07-31 00:00:00#
#2004-08-02 00:00:00#","#2004-07-04 00:00:00#
#2004-07-05 00:00:00#
#2004-07-09 00:00:00#
#2004-07-12 00:00:00#
#2004-07-14 00:00:00#
#2004-07-17 00:00:00#
#2004-07-19 00:00:00#
#2004-07-22 00:00:00#
#2004-07-23 00:00:00#
#2004-07-25 00:00:00#
#2004-07-26 00:00:00#
#2004-07-28 00:00:00#
#2004-07-31 00:00:00#
#2004-08-02 00:00:00#",,,
cast_calcs.mydb,date.datename.minute,1,0,0,"DATENAME('minute', [datetime0])",None,,595,"
      SELECT MINUTE(`Calcs`.`datetime0`) AS `TEMP(Test)(3325657342)(0)`
FROM `Calcs`
GROUP BY 1
    ","""1""
""13""
""14""
""16""
""17""
""21""
""22""
""30""
""34""
""43""
""49""
""54""
""57""
""59""","""1""
""13""
""14""
""16""
""17""
""21""
""22""
""30""
""34""
""43""
""49""
""54""
""57""
""59""",,,
cast_calcs.mydb,cast.str,1,1,0,STR([int1]),None,,1808,"
      SELECT CONCAT(`Calcs`.`int1`) AS `TEMP(Test)(2617331766)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
""-3""
""-4""
""-6""
""-8""
""-9""
""2""
""3""","%null%
""-3""
""-4""
""-6""
""-8""
""-9""
""2""
""3""",,,
cast_calcs.mydb,cast.str,1,1,0,STR([bool0]),None,,3010,"
      SELECT (CASE
	WHEN (`Calcs`.`bool0_` <> 0) THEN '1'
	WHEN NOT (`Calcs`.`bool0_` <> 0) THEN '0'
	ELSE NULL END) AS `TEMP(Test)(3200082645)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
""0""
""1""","%null%
""0""
""1""",,,
cast_calcs.mydb,cast.str,1,1,0,STR([num2]),None,,1400,"
      SELECT CONCAT(`Calcs`.`num2`) AS `TEMP(Test)(3049448927)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
""10.98""
""11.5""
""11.69""
""13.04""
""16.73""
""17.25""
""17.86""
""3.79""
""6.46""
""6.8""
""7.87""
""8.51""
""8.98""","%null%
""10.98""
""11.5""
""11.69""
""13.04""
""16.73""
""17.25""
""17.86""
""3.79""
""6.46""
""6.8""
""7.87""
""8.51""
""8.98""",,,
cast_calcs.mydb,cast.str,1,1,0,STR([str2]),None,,3041,"
      SELECT SUBSTRING(`Calcs`.`str2`, 1, 1024) AS `TEMP(Test)(3494867617)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
""eight""
""eleven""
""fifteen""
""five""
""fourteen""
""nine""
""one""
""six""
""sixteen""
""ten""
""three""
""twelve""
""two""","%null%
""eight""
""eleven""
""fifteen""
""five""
""fourteen""
""nine""
""one""
""six""
""sixteen""
""ten""
""three""
""twelve""
""two""",,,
cast_calcs.mydb,date.datename.sow.month,1,0,0,"DATENAME('month', [date2], 'monday')",None,,442,"
      SELECT MONTHNAME(`Calcs`.`date2`) AS `TEMP(Test)(1660803953)(0)`
FROM `Calcs`
GROUP BY 1
    ","""April""
""August""
""February""
""January""
""July""
""June""
""March""
""May""
""November""
""September""","""April""
""August""
""February""
""January""
""July""
""June""
""March""
""May""
""November""
""September""",,,
cast_calcs.mydb,date.datename.sow.month,1,0,0,"DATENAME('month', [date2], 'sunday')",None,,557,"
      SELECT MONTHNAME(`Calcs`.`date2`) AS `TEMP(Test)(872696424)(0)`
FROM `Calcs`
GROUP BY 1
    ","""April""
""August""
""February""
""January""
""July""
""June""
""March""
""May""
""November""
""September""","""April""
""August""
""February""
""January""
""July""
""June""
""March""
""May""
""November""
""September""",,,
cast_calcs.mydb,date.datename.sow.month,1,0,0,"DATENAME('month', [datetime0], 'monday')",None,,483,"
      SELECT MONTHNAME(`Calcs`.`datetime0`) AS `TEMP(Test)(732183378)(0)`
FROM `Calcs`
GROUP BY 1
    ","""August""
""July""","""August""
""July""",,,
cast_calcs.mydb,date.datename.sow.month,1,0,0,"DATENAME('month', [datetime0], 'sunday')",None,,544,"
      SELECT MONTHNAME(`Calcs`.`datetime0`) AS `TEMP(Test)(3816689092)(0)`
FROM `Calcs`
GROUP BY 1
    ","""August""
""July""","""August""
""July""",,,
cast_calcs.mydb,date.datepart.month,1,0,0,"DATEPART('month', [date2])",None,,648,"
      SELECT MONTH(`Calcs`.`date2`) AS `TEMP(Test)(2634030884)(0)`
FROM `Calcs`
GROUP BY 1
    ","1
2
3
4
5
6
7
8
9
11","1
2
3
4
5
6
7
8
9
11",,,
cast_calcs.mydb,date.datepart.month,1,0,0,"DATEPART('month', [datetime0])",None,,562,"
      SELECT MONTH(`Calcs`.`datetime0`) AS `TEMP(Test)(4000895377)(0)`
FROM `Calcs`
GROUP BY 1
    ","7
8","7
8",,,
cast_calcs.mydb,date.dateadd.month,1,0,0,"DATEADD('month', 1, [date2])",None,,1752,"
      SELECT DATE_ADD(`Calcs`.`date2`, INTERVAL 1 MONTH) AS `TEMP(Test)(2799254343)(0)`
FROM `Calcs`
GROUP BY 1
    ","#1972-08-12 00:00:00#
#1974-04-17 00:00:00#
#1974-06-03 00:00:00#
#1976-10-09 00:00:00#
#1977-03-08 00:00:00#
#1977-05-20 00:00:00#
#1980-08-26 00:00:00#
#1980-12-07 00:00:00#
#1988-02-05 00:00:00#
#1994-05-20 00:00:00#
#1995-07-04 00:00:00#
#1995-10-03 00:00:00#
#1997-06-30 00:00:00#
#1997-10-19 00:00:00#
#1998-09-12 00:00:00#
#2001-03-04 00:00:00#
#2002-05-27 00:00:00#","#1972-08-12 00:00:00#
#1974-04-17 00:00:00#
#1974-06-03 00:00:00#
#1976-10-09 00:00:00#
#1977-03-08 00:00:00#
#1977-05-20 00:00:00#
#1980-08-26 00:00:00#
#1980-12-07 00:00:00#
#1988-02-05 00:00:00#
#1994-05-20 00:00:00#
#1995-07-04 00:00:00#
#1995-10-03 00:00:00#
#1997-06-30 00:00:00#
#1997-10-19 00:00:00#
#1998-09-12 00:00:00#
#2001-03-04 00:00:00#
#2002-05-27 00:00:00#",,,
cast_calcs.mydb,date.dateadd.month,1,0,0,"DATEADD('month', 1, [datetime0])",None,,4970,"
      SELECT DATE_ADD(`Calcs`.`datetime0`, INTERVAL 1 MONTH) AS `TEMP(Test)(1378354598)(0)`
FROM `Calcs`
GROUP BY 1
    ","#2004-08-04 22:49:28#
#2004-08-05 13:14:20#
#2004-08-09 10:17:35#
#2004-08-12 17:30:16#
#2004-08-14 07:43:00#
#2004-08-14 08:16:44#
#2004-08-17 14:01:56#
#2004-08-19 22:21:31#
#2004-08-22 00:30:23#
#2004-08-23 21:13:37#
#2004-08-25 15:22:26#
#2004-08-26 12:30:34#
#2004-08-28 06:54:50#
#2004-08-28 12:34:28#
#2004-08-28 23:30:22#
#2004-08-31 11:57:52#
#2004-09-02 07:59:23#","#2004-08-04 22:49:28#
#2004-08-05 13:14:20#
#2004-08-09 10:17:35#
#2004-08-12 17:30:16#
#2004-08-14 07:43:00#
#2004-08-14 08:16:44#
#2004-08-17 14:01:56#
#2004-08-19 22:21:31#
#2004-08-22 00:30:23#
#2004-08-23 21:13:37#
#2004-08-25 15:22:26#
#2004-08-26 12:30:34#
#2004-08-28 06:54:50#
#2004-08-28 12:34:28#
#2004-08-28 23:30:22#
#2004-08-31 11:57:52#
#2004-09-02 07:59:23#",Fixed (DRDL),,
cast_calcs.mydb,date.datename.nulls,1,0,0,"DATENAME('year', DATE(null))",None,,510,"
      SELECT YEAR(FROM_DAYS(FLOOR(NULL) + 693961)) AS `TEMP(Test)(3057229987)(0)`
FROM `Calcs`
HAVING (COUNT(1) > 0)
    ",%null%,%null%,,,
cast_calcs.mydb,date.datename.nulls,1,0,0,"DATENAME('year', DATETIME(null))",None,,481,"
      SELECT YEAR(DATE_ADD(FROM_DAYS(FLOOR(NULL) + 693961), INTERVAL 60 * 60 * 24 * (NULL - FLOOR(NULL)) SECOND)) AS `TEMP(Test)(4063654893)(0)`
FROM `Calcs`
HAVING (COUNT(1) > 0)
    ",%null%,%null%,,,
cast_calcs.mydb,date.datename.nulls,1,0,0,"DATENAME('quarter', DATE(null))",None,,476,"
      SELECT QUARTER(FROM_DAYS(FLOOR(NULL) + 693961)) AS `TEMP(Test)(2102858309)(0)`
FROM `Calcs`
HAVING (COUNT(1) > 0)
    ",%null%,%null%,,,
cast_calcs.mydb,date.datename.nulls,1,0,0,"DATENAME('quarter', DATETIME(null))",None,,487,"
      SELECT QUARTER(DATE_ADD(FROM_DAYS(FLOOR(NULL) + 693961), INTERVAL 60 * 60 * 24 * (NULL - FLOOR(NULL)) SECOND)) AS `TEMP(Test)(3270121971)(0)`
FROM `Calcs`
HAVING (COUNT(1) > 0)
    ",%null%,%null%,,,
cast_calcs.mydb,date.datename.nulls,1,0,0,"DATENAME('month', DATE(null))",None,,655,"
      SELECT MONTHNAME(FROM_DAYS(FLOOR(NULL) + 693961)) AS `TEMP(Test)(2692233594)(0)`
FROM `Calcs`
HAVING (COUNT(1) > 0)
    ",%null%,%null%,,,
cast_calcs.mydb,date.datename.nulls,1,0,0,"DATENAME('month', DATETIME(null))",None,,582,"
      SELECT MONTHNAME(DATE_ADD(FROM_DAYS(FLOOR(NULL) + 693961), INTERVAL 60 * 60 * 24 * (NULL - FLOOR(NULL)) SECOND)) AS `TEMP(Test)(1772891037)(0)`
FROM `Calcs`
HAVING (COUNT(1) > 0)
    ",%null%,%null%,,,
cast_calcs.mydb,date.datename.nulls,1,0,0,"DATENAME('week', DATE(null))",None,,579,"
      SELECT CONCAT(FLOOR((7 + DAYOFYEAR(FROM_DAYS(FLOOR(NULL) + 693961)) - 1 + DAYOFWEEK(DATE_FORMAT(FROM_DAYS(FLOOR(NULL) + 693961), '%Y-01-01 00:00:00')) - 1) / 7)) AS `TEMP(Test)(3926284460)(0)`
FROM `Calcs`
HAVING (COUNT(1) > 0)
    ",%null%,%null%,,,
cast_calcs.mydb,date.datename.nulls,1,0,0,"DATENAME('week', DATETIME(null))",None,,531,"
      SELECT CONCAT(FLOOR((7 + DAYOFYEAR(DATE_ADD(FROM_DAYS(FLOOR(NULL) + 693961), INTERVAL 60 * 60 * 24 * (NULL - FLOOR(NULL)) SECOND)) - 1 + DAYOFWEEK(DATE_FORMAT(DATE_ADD(FROM_DAYS(FLOOR(NULL) + 693961), INTERVAL 60 * 60 * 24 * (NULL - FLOOR(NULL)) SECOND), '%Y-01-01 00:00:00')) - 1) / 7)) AS `TEMP(Test)(1415178918)(0)`
FROM `Calcs`
HAVING (COUNT(1) > 0)
    ",%null%,%null%,,,
cast_calcs.mydb,date.datename.nulls,1,0,0,"DATENAME('weekday', DATE(null))",None,,508,"
      SELECT DAYNAME(FROM_DAYS(FLOOR(NULL) + 693961)) AS `TEMP(Test)(3608467423)(0)`
FROM `Calcs`
HAVING (COUNT(1) > 0)
    ",%null%,%null%,,,
cast_calcs.mydb,date.datename.nulls,1,0,0,"DATENAME('weekday', DATETIME(null))",None,,523,"
      SELECT DAYNAME(DATE_ADD(FROM_DAYS(FLOOR(NULL) + 693961), INTERVAL 60 * 60 * 24 * (NULL - FLOOR(NULL)) SECOND)) AS `TEMP(Test)(2920782836)(0)`
FROM `Calcs`
HAVING (COUNT(1) > 0)
    ",%null%,%null%,,,
cast_calcs.mydb,date.datename.nulls,1,0,0,"DATENAME('day', DATE(null))",None,,664,"
      SELECT DAYOFMONTH(FROM_DAYS(FLOOR(NULL) + 693961)) AS `TEMP(Test)(3132873078)(0)`
FROM `Calcs`
HAVING (COUNT(1) > 0)
    ",%null%,%null%,,,
cast_calcs.mydb,date.datename.nulls,1,0,0,"DATENAME('day', DATETIME(null))",None,,697,"
      SELECT DAYOFMONTH(DATE_ADD(FROM_DAYS(FLOOR(NULL) + 693961), INTERVAL 60 * 60 * 24 * (NULL - FLOOR(NULL)) SECOND)) AS `TEMP(Test)(2450943592)(0)`
FROM `Calcs`
HAVING (COUNT(1) > 0)
    ",%null%,%null%,,,
cast_calcs.mydb,date.datename.nulls,1,0,0,"DATENAME('dayofyear', DATE(null))",None,,425,"
      SELECT DAYOFYEAR(FROM_DAYS(FLOOR(NULL) + 693961)) AS `TEMP(Test)(3530921297)(0)`
FROM `Calcs`
HAVING (COUNT(1) > 0)
    ",%null%,%null%,,,
cast_calcs.mydb,date.datename.nulls,1,0,0,"DATENAME('dayofyear', DATETIME(null))",None,,486,"
      SELECT DAYOFYEAR(DATE_ADD(FROM_DAYS(FLOOR(NULL) + 693961), INTERVAL 60 * 60 * 24 * (NULL - FLOOR(NULL)) SECOND)) AS `TEMP(Test)(304383277)(0)`
FROM `Calcs`
HAVING (COUNT(1) > 0)
    ",%null%,%null%,,,
cast_calcs.mydb,date.datename.nulls,1,0,0,"DATENAME('hour', DATETIME(null))",None,,542,"
      SELECT HOUR(DATE_ADD(FROM_DAYS(FLOOR(NULL) + 693961), INTERVAL 60 * 60 * 24 * (NULL - FLOOR(NULL)) SECOND)) AS `TEMP(Test)(3871589708)(0)`
FROM `Calcs`
HAVING (COUNT(1) > 0)
    ",%null%,%null%,,,
cast_calcs.mydb,date.datename.nulls,1,0,0,"DATENAME('minute', DATETIME(null))",None,,722,"
      SELECT MINUTE(DATE_ADD(FROM_DAYS(FLOOR(NULL) + 693961), INTERVAL 60 * 60 * 24 * (NULL - FLOOR(NULL)) SECOND)) AS `TEMP(Test)(2462406212)(0)`
FROM `Calcs`
HAVING (COUNT(1) > 0)
    ",%null%,%null%,,,
cast_calcs.mydb,date.datename.nulls,1,0,0,"DATENAME('second', DATETIME(null))",None,,520,"
      SELECT SECOND(DATE_ADD(FROM_DAYS(FLOOR(NULL) + 693961), INTERVAL 60 * 60 * 24 * (NULL - FLOOR(NULL)) SECOND)) AS `TEMP(Test)(3443263072)(0)`
FROM `Calcs`
HAVING (COUNT(1) > 0)
    ",%null%,%null%,,,
cast_calcs.mydb,date.datetrunc.sow.minute,1,0,0,"DATETRUNC('minute', [datetime0], 'monday')",None,,548,"
      SELECT ADDDATE( DATE_FORMAT( `Calcs`.`datetime0`, '%Y-%m-%d %H:%i:00' ), INTERVAL 0 SECOND ) AS `TEMP(Test)(1349416314)(0)`
FROM `Calcs`
GROUP BY 1
    ","#2004-07-04 22:49:00#
#2004-07-05 13:14:00#
#2004-07-09 10:17:00#
#2004-07-12 17:30:00#
#2004-07-14 07:43:00#
#2004-07-14 08:16:00#
#2004-07-17 14:01:00#
#2004-07-19 22:21:00#
#2004-07-22 00:30:00#
#2004-07-23 21:13:00#
#2004-07-25 15:22:00#
#2004-07-26 12:30:00#
#2004-07-28 06:54:00#
#2004-07-28 12:34:00#
#2004-07-28 23:30:00#
#2004-07-31 11:57:00#
#2004-08-02 07:59:00#","#2004-07-04 22:49:00#
#2004-07-05 13:14:00#
#2004-07-09 10:17:00#
#2004-07-12 17:30:00#
#2004-07-14 07:43:00#
#2004-07-14 08:16:00#
#2004-07-17 14:01:00#
#2004-07-19 22:21:00#
#2004-07-22 00:30:00#
#2004-07-23 21:13:00#
#2004-07-25 15:22:00#
#2004-07-26 12:30:00#
#2004-07-28 06:54:00#
#2004-07-28 12:34:00#
#2004-07-28 23:30:00#
#2004-07-31 11:57:00#
#2004-08-02 07:59:00#",,,
cast_calcs.mydb,date.datetrunc.sow.minute,1,0,0,"DATETRUNC('minute', [datetime0], 'sunday')",None,,640,"
      SELECT ADDDATE( DATE_FORMAT( `Calcs`.`datetime0`, '%Y-%m-%d %H:%i:00' ), INTERVAL 0 SECOND ) AS `TEMP(Test)(3032747293)(0)`
FROM `Calcs`
GROUP BY 1
    ","#2004-07-04 22:49:00#
#2004-07-05 13:14:00#
#2004-07-09 10:17:00#
#2004-07-12 17:30:00#
#2004-07-14 07:43:00#
#2004-07-14 08:16:00#
#2004-07-17 14:01:00#
#2004-07-19 22:21:00#
#2004-07-22 00:30:00#
#2004-07-23 21:13:00#
#2004-07-25 15:22:00#
#2004-07-26 12:30:00#
#2004-07-28 06:54:00#
#2004-07-28 12:34:00#
#2004-07-28 23:30:00#
#2004-07-31 11:57:00#
#2004-08-02 07:59:00#","#2004-07-04 22:49:00#
#2004-07-05 13:14:00#
#2004-07-09 10:17:00#
#2004-07-12 17:30:00#
#2004-07-14 07:43:00#
#2004-07-14 08:16:00#
#2004-07-17 14:01:00#
#2004-07-19 22:21:00#
#2004-07-22 00:30:00#
#2004-07-23 21:13:00#
#2004-07-25 15:22:00#
#2004-07-26 12:30:00#
#2004-07-28 06:54:00#
#2004-07-28 12:34:00#
#2004-07-28 23:30:00#
#2004-07-31 11:57:00#
#2004-08-02 07:59:00#",Precision,,
cast_calcs.mydb,date.dateadd.week,1,0,0,"DATEADD('week', 1, [date2])",None,,2939,"
      SELECT DATE_ADD(`Calcs`.`date2`, INTERVAL (7 * 1) DAY) AS `TEMP(Test)(2748179160)(0)`
FROM `Calcs`
GROUP BY 1
    ","#1972-07-19 00:00:00#
#1974-03-24 00:00:00#
#1974-05-10 00:00:00#
#1976-09-16 00:00:00#
#1977-02-15 00:00:00#
#1977-04-27 00:00:00#
#1980-08-02 00:00:00#
#1980-11-14 00:00:00#
#1988-01-12 00:00:00#
#1994-04-27 00:00:00#
#1995-06-11 00:00:00#
#1995-09-10 00:00:00#
#1997-06-06 00:00:00#
#1997-09-26 00:00:00#
#1998-08-19 00:00:00#
#2001-02-11 00:00:00#
#2002-05-04 00:00:00#","#1972-07-19 00:00:00#
#1974-03-24 00:00:00#
#1974-05-10 00:00:00#
#1976-09-16 00:00:00#
#1977-02-15 00:00:00#
#1977-04-27 00:00:00#
#1980-08-02 00:00:00#
#1980-11-14 00:00:00#
#1988-01-12 00:00:00#
#1994-04-27 00:00:00#
#1995-06-11 00:00:00#
#1995-09-10 00:00:00#
#1997-06-06 00:00:00#
#1997-09-26 00:00:00#
#1998-08-19 00:00:00#
#2001-02-11 00:00:00#
#2002-05-04 00:00:00#",,,
cast_calcs.mydb,date.dateadd.week,1,0,0,"DATEADD('week', 1, [datetime0])",None,,1247,"
      SELECT DATE_ADD(`Calcs`.`datetime0`, INTERVAL (7 * 1) DAY) AS `TEMP(Test)(3880453047)(0)`
FROM `Calcs`
GROUP BY 1
    ","#2004-07-11 22:49:28#
#2004-07-12 13:14:20#
#2004-07-16 10:17:35#
#2004-07-19 17:30:16#
#2004-07-21 07:43:00#
#2004-07-21 08:16:44#
#2004-07-24 14:01:56#
#2004-07-26 22:21:31#
#2004-07-29 00:30:23#
#2004-07-30 21:13:37#
#2004-08-01 15:22:26#
#2004-08-02 12:30:34#
#2004-08-04 06:54:50#
#2004-08-04 12:34:28#
#2004-08-04 23:30:22#
#2004-08-07 11:57:52#
#2004-08-09 07:59:23#","#2004-07-11 22:49:28#
#2004-07-12 13:14:20#
#2004-07-16 10:17:35#
#2004-07-19 17:30:16#
#2004-07-21 07:43:00#
#2004-07-21 08:16:44#
#2004-07-24 14:01:56#
#2004-07-26 22:21:31#
#2004-07-29 00:30:23#
#2004-07-30 21:13:37#
#2004-08-01 15:22:26#
#2004-08-02 12:30:34#
#2004-08-04 06:54:50#
#2004-08-04 12:34:28#
#2004-08-04 23:30:22#
#2004-08-07 11:57:52#
#2004-08-09 07:59:23#",,,
cast_calcs.mydb,date.datepart.dayofyear,1,0,0,"DATEPART('dayofyear', [date2])",None,,882,"
      SELECT DAYOFYEAR(`Calcs`.`date2`) AS `TEMP(Test)(877816921)(0)`
FROM `Calcs`
GROUP BY 1
    ","5
35
39
76
110
117
123
150
155
194
208
224
246
253
262
312","5
35
39
76
110
117
123
150
155
194
208
224
246
253
262
312",,,
cast_calcs.mydb,date.datepart.dayofyear,1,0,0,"DATEPART('dayofyear', [datetime0])",None,,480,"
      SELECT DAYOFYEAR(`Calcs`.`datetime0`) AS `TEMP(Test)(707037378)(0)`
FROM `Calcs`
GROUP BY 1
    ","186
187
191
194
196
199
201
204
205
207
208
210
213
215","186
187
191
194
196
199
201
204
205
207
208
210
213
215",,,
cast_calcs.mydb,date.datediff.sow.quarter,1,0,0,"DATEDIFF('quarter', [date3], [date2], 'monday')",None,,459,"
      SELECT ((YEAR(`Calcs`.`date2`) - YEAR(`Calcs`.`date3`))*4 + (QUARTER(`Calcs`.`date2`) - QUARTER(`Calcs`.`date3`))) AS `TEMP(Test)(3028875325)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
-102
-57
-35
-33
-27
2
5
6
41","%null%
-102
-57
-35
-33
-27
2
5
6
41",,,
cast_calcs.mydb,date.datediff.sow.quarter,1,0,0,"DATEDIFF('quarter', [date3], [date2], 'sunday')",None,,388,"
      SELECT ((YEAR(`Calcs`.`date2`) - YEAR(`Calcs`.`date3`))*4 + (QUARTER(`Calcs`.`date2`) - QUARTER(`Calcs`.`date3`))) AS `TEMP(Test)(3483942593)(0)`
FROM `Calcs`
GROUP BY 1
    ","%null%
-102
-57
-35
-33
-27
2
5
6
41","%null%
-102
-57
-35
-33
-27
2
5
6
41",,,
cast_calcs.mydb,date.datediff.sow.quarter,1,0,0,"DATEDIFF('quarter', DATETIME([date2]), [datetime0], 'monday')",None,,558,"
      SELECT ((YEAR(`Calcs`.`datetime0`) - YEAR(TIMESTAMP(`Calcs`.`date2`)))*4 + (QUARTER(`Calcs`.`datetime0`) - QUARTER(TIMESTAMP(`Calcs`.`date2`)))) AS `TEMP(Test)(4196684004)(0)`
FROM `Calcs`
GROUP BY 1
    ","9
14
24
28
29
36
37
41
66
95
96
109
110
112
121
122
128","9
14
24
28
29
36
37
41
66
95
96
109
110
112
121
122
128",,,
cast_calcs.mydb,date.datediff.sow.quarter,1,0,0,"DATEDIFF('quarter', DATETIME([date2]), [datetime0], 'sunday')",None,,476,"
      SELECT ((YEAR(`Calcs`.`datetime0`) - YEAR(TIMESTAMP(`Calcs`.`date2`)))*4 + (QUARTER(`Calcs`.`datetime0`) - QUARTER(TIMESTAMP(`Calcs`.`date2`)))) AS `TEMP(Test)(351668681)(0)`
FROM `Calcs`
GROUP BY 1
    ","9
14
24
28
29
36
37
41
66
95
96
109
110
112
121
122
128","9
14
24
28
29
36
37
41
66
95
96
109
110
112
121
122
128",,,
cast_calcs.mydb,date.dateadd.dayofyear,1,0,0,"DATEADD('dayofyear', 1, [date2])",None,,1805,"
      SELECT DATE_ADD(`Calcs`.`date2`, INTERVAL 1 DAY) AS `TEMP(Test)(1139290352)(0)`
FROM `Calcs`
GROUP BY 1
    ","#1972-07-13 00:00:00#
#1974-03-18 00:00:00#
#1974-05-04 00:00:00#
#1976-09-10 00:00:00#
#1977-02-09 00:00:00#
#1977-04-21 00:00:00#
#1980-07-27 00:00:00#
#1980-11-08 00:00:00#
#1988-01-06 00:00:00#
#1994-04-21 00:00:00#
#1995-06-05 00:00:00#
#1995-09-04 00:00:00#
#1997-05-31 00:00:00#
#1997-09-20 00:00:00#
#1998-08-13 00:00:00#
#2001-02-05 00:00:00#
#2002-04-28 00:00:00#","#1972-07-13 00:00:00#
#1974-03-18 00:00:00#
#1974-05-04 00:00:00#
#1976-09-10 00:00:00#
#1977-02-09 00:00:00#
#1977-04-21 00:00:00#
#1980-07-27 00:00:00#
#1980-11-08 00:00:00#
#1988-01-06 00:00:00#
#1994-04-21 00:00:00#
#1995-06-05 00:00:00#
#1995-09-04 00:00:00#
#1997-05-31 00:00:00#
#1997-09-20 00:00:00#
#1998-08-13 00:00:00#
#2001-02-05 00:00:00#
#2002-04-28 00:00:00#",,,
